source,target
किर्चबर्ग कॉन्वेंट,जर्मनी
"सैन जोस, सैन पाब्लो, लागुना।",फिलीपींस
कैपिटल वन 360,संयुक्त राज्य अमेरिका
एलक्सलेबेन,जर्मनी
फोरोल्लहोग्ना,नॉर्वे
बाटागोला,श्रीलंका
खेमिस मिलियाना,अल्जीरिया
इम्लिंग,फ्रांस
कापोस्ज़ेरदाहेली,हंगरी
लodzinka गórna,पोलैंड
"लैंकेस्टर मेमोरियल (वाइसवाम्पाच, लक्समबर्ग)",लक्समबर्ग
किल्बर्ग (संघ सामुदायिक),जर्मनी
एंडोवर केंद्रीय विद्यालय,संयुक्त राज्य अमेरिका
शकोडर काउंटी के गांव,अल्बानिया
बीस्टेन,जर्मनी
मोकर्न-लोबुर्ग-फ्लेमिंग,जर्मनी
तेनगाको,तुवालु
कमेनना (त्रेबिच जिला),चेक गणराज्य
लेलेश्तिलोर नदी,रोमानिया
शराबियन,ईरान
सोस्नोवा गोरा,पोलैंड
"कोलोनीस, पोडकार्पैट्स्की वोइवोडशिप।",पोलैंड
पाथवे जीनोमिक्स,अमेरिकी
इशियामा-डेरा,जापान
कोलंबो पोर्ट समुद्री संग्रहालय,श्रीलंका
सैन डिएगो के पूर्व-राज्यत्व मेयरों की सूची,संयुक्त राज्य अमेरिका
कौर्वॉडन,फ्रांस
लेबर पार्टी (नाइजीरिया),नाइजीरिया
ताजिक सोवियत समाजवादी गणतंत्र,सोवियत संघ <OR> रूसी
माउंट अबांटोस,स्पेन
वेल्डेन (पेग्निट्ज),जर्मनी
काप,ऑस्ट्रेलिया
फोनल रिकॉर्ड्स,फिनलैंड
लिबरेटर म्यूजिक,डाउन अंडर <OR> ऑस्ट्रेलिया
ओरोविल,अमेरिका <OR> संयुक्त राज्य अमेरिका
"जेंट्री, अर्कांसास",संयुक्त राज्य अमेरिका
एन. पी. स्मिथ पायनियर हार्डवेयर स्टोर,संयुक्त राज्य अमेरिका
"दुरांगो, बिस्केया।",स्पेन
डौमनाबा,माली
"सर्ग, खुज़ेस्तान।",फारसी <OR> ईरान
स्टेडियन रैंकहॉफ,स्विट्ज़रलैंड
माउंट इराया,फिलीपींस
सोलेडाद,संयुक्त राज्य अमेरिका <OR> अमेरिकी
"ला फाल्डा, कॉर्डोबा।",अर्जेंटीना
अरान्सास पास स्वतंत्र विद्यालय जिला,अमेरिका
"दशबुलाक, शाकी।",अज़रबैजान
हारा सेघिरा सिनेगॉग,ट्यूनीशिया
"पूर्वी क्षेत्र, उगांडा",उगांडा
झील चेबारकुल,रूस
क्रॉस्टि वायसिंस्की,पोलैंड
2011 स्पेनिश आम चुनाव,स्पेन
2000 ओलंपिक,ऑस्ट्रेलिया
"ज़ीहान, तस्मानिया।",ऑस्ट्रेलिया
साओ मार्टिन्हो डी एंटा (साब्रोसा),पुर्तगाल
"क्लिन, क्लिंस्की जिला, मॉस्को ओब्लास्ट",रूस
साब बोफोर्स डायनामिक्स,स्वीडन
अंगोला की भूगोल,अंगोला
क़हरमनलू,फारसी <OR> ईरान
"बोब्रówका, मोńकी काउंटी।",पोलैंड
टैब हाई स्कूल,अमेरिका
सेल्टिक कप,आयरलैंड
वाली बी.,पोलैंड
"डेटन, रिचलैंड काउंटी, विस्कॉन्सिन",संयुक्त राज्य अमेरिका
पाकिस्तान के सीनेट के अध्यक्ष,पाकिस्तान
पोस्टे वेटिकन,वेटिकन सिटी <OR> वेटिकन सिटी राज्य
लोइटोकिटोक हवाई अड्डा,केन्या
"हिलाबी, सेंट एंड्रयू, बारबाडोस।",बारबाडोस
फारा नोवारेसे,इतालवी
रेत का टापू,वियतनाम
गिबोस्टैड चैपल,नॉर्वेजियन <OR> नॉर्वे
संत'आंद्रेया दी कॉन्ज़ा,इटली
"चेनार-ए ओलिया, हमदान",फारसी <OR> ईरान
"मेरिवेल, क्वाज़ुलु-नटाल।",दक्षिण अफ्रीका
"बोर्ज, बोजनोर्ड।",ईरान
"फेयरफील्ड टाउनशिप, मैडिसन काउंटी, ओहायो",संयुक्त राज्य अमेरिका
एलीबू-बदास्सो,कोट डि आइवर
"तब्बत, बुकान।",फारसी <OR> ईरान
"सैन जस्टो, सांता फे।",अर्जेंटीना
वोल्गा-ड्निप्र,रूस
"हेज़ल ग्रीन, अलबामा",संयुक्त राज्य अमेरिका
"फ्लीनॉर्टाउन, वर्जीनिया",संयुक्त राज्य अमेरिका
वाकोंडा झील,संयुक्त राज्य अमेरिका
आर्नहेम पोस्ट मिल (1946),नीदरलैंड्स
ज़्वोटोक्य,चेक गणराज्य
"लोबो, batangas.",फिलीपींस
हसन तबीब,फारसी <OR> ईरान
"स्कॉटलैंड काउंटी, नॉर्थ कैरोलिना",अमेरिका <OR> संयुक्त राज्य अमेरिका
"चाह शूर, फसा।",फारसी <OR> ईरान
कवाबेओकी स्टेशन,जापान
सिचुआन अंतरराष्ट्रीय अध्ययन विश्वविद्यालय,चीन
हुगली,भारत
उत्तर अरल सागर,कज़ाकिस्तान
अंडालूसिया,स्पेनिश <OR> स्पेन
वेंग्रज़ीनोवेक,पोलैंड
विलावेरडे डे मेडिना,स्पेन
लेइमर्सहाइम,जर्मनी
शिन-कीर्यू स्टेशन,जापान
जैसे पोइसी।,फ्रांस
"येşिलकोय, बोलू।",तुर्की
टिट कान,फारसी <OR> ईरान
डेनमार्क-सेर्बिया संबंध,सर्बिया
कट्सुरा डिटैच्ड पैलेस,जापान
ड्वायर हाई स्कूल,संयुक्त राज्य अमेरिका
महान अकाल का अमेरिकी अर्थव्यवस्था पर प्रभाव,संयुक्त राज्य अमेरिका
एटरनस,इटली
पार्टी,आयरिश <OR> आयरलैंड
पोल नदी,रूस <OR> रूसी
"एथलोन, एडमंटन",कनाडा
बुओलिक (टाउनलैंड),आयरलैंड
कैम्पोस की जनसंख्या,स्पेन
"अर्मुत्लु, बायबुर्ट",तुर्की
स्विस टॉवर,संयुक्त अरब अमीरात
ड्रावागार्डोनी,हंगरी
नौरा फ्री क्रिश्चियन चर्च,संयुक्त राज्य अमेरिका
"स्ट्रैटफोर्ड, न्यू हैम्पशायर",संयुक्त राज्य अमेरिका
वर्थिंग हाई स्कूल,संयुक्त राज्य अमेरिका
"न्यूकैसल, एनएसडब्ल्यू",ऑस्ट्रेलिया
केएफएलडी,अमेरिका
ट्रेयरस्टर रन,संयुक्त राज्य अमेरिका
कास्ज़ुबा लेśना,पोलैंड
फोर्ट पैनम्योर,संयुक्त राज्य अमेरिका
ऑस्ट्रेलियाई कर कार्यालय,ऑस्ट्रेलिया
मोंटे रोजा,स्विट्ज़रलैंड <OR> स्विस
सांता क्रूज़ डो पियुई,ब्राज़ील
पालंगा ग्रामीण जिला,फारसी <OR> ईरान
लोम्मेल यूनाइटेड,बेल्जियम
जॉन आर. राइट हाउस,संयुक्त राज्य अमेरिका
"केलिद बार, सोमे'एह सारा।",फारसी <OR> ईरान
ऐत नउआल मेजादा,अल्जीरिया
पोर्टर्स लेक हवाई अड्डा,कनाडा
784वां टैंक बटालियन (संयुक्त राज्य अमेरिका),अमेरिका
लोकतंत्र दिवस (कनाडा),कनाडा <OR> कनाडाई
हैसेल (नदी),जर्मनी
ईडीईएस,ग्रीक <OR> ग्रीस
मार्किश हाइड,जर्मनी
"एल्गिन, ओंटारियो",कनाडा <OR> कनाडाई
कावद,अज़रबैजान
कैपricorn,ऑस्ट्रेलिया
"अबयान, ईरान।",फारसी <OR> ईरान
कızılgeçit,तुर्की
ग्राबोवो पार्चोव्स्की,पोलैंड
गोली रिड.,सर्बिया
टेलियासोना इंटरनेशनल कैरियर,स्वीडन
डिनोज़े,फ्रांस
वाल्वासोन,इटली
जाकुंडा नदी (पारá),ब्राज़ील
ट्रैफेसो,कोट डि आइवर
नूरानी,भारत
बोगोमिल (गाँव),बुल्गारिया
निंगन,ऑस्ट्रेलिया
"सी. ए. रोसेटी, तुल्चा।",रोमानिया
लंदन कॉर्नर,गाम्बिया
मॉरिसानिया,संयुक्त राज्य अमेरिका <OR> संघ <OR> अमेरिका <OR> अमेरिकी
ट्रनोव,चेक गणराज्य
सलामिस,ग्रीस
लिसेओ सान जोस,चिली
वालेया काल्डा नदी (सोमेश),रोमानिया
कालोओकान सिटी,फिलीपींस
वर्विन्स,फ्रांस
आज़माबाद,फारसी <OR> ईरान
"बिग्नो, प्लॉक काउंटी।",पोलैंड
"रिचलैंड टाउनशिप, डिफियंस काउंटी, ओहायो",संयुक्त राज्य अमेरिका
तंग-ए इस्माइल,फारसी <OR> ईरान
रोमन कैथोलिक डायोसीज़ ऑफ इक्विके,चिली
राष्ट्रीय किसान पार्टी,रोमानियाई <OR> रोमानिया
पालचेकली,फारसी <OR> ईरान
डोस कवालोस नदी,ब्राज़ील
प्लुंगे।,लिथुआनिया
"अमागोन, अर्कांसास",संयुक्त राज्य अमेरिका
न्यू हैनोवर,पापुआ न्यू गिनी
"कराटेपे, एंटाल्या।",तुर्की
"एग्लो, न्यू यॉर्क",अमेरिका
डॉम्पियरे-सर-हेरी,फ्रांस
"सेंट बार्नबास चर्च (इर्विंगटन, न्यू यॉर्क)",संयुक्त राज्य अमेरिका
निशी-ताकाशिमादैरा स्टेशन,जापान
एच.ई.ए.आर.,संयुक्त राज्य अमेरिका <OR> अमेरिकी
कोका,दक्षिण कोरियाई
"बेलविल टाउनशिप, चॉटॉक्स काउंटी, कंसास",अमेरिका
"कामियेंना वोला, मासोवियन वोइवोडशिप",पोलैंड
करिंदाबायलेवेन,सोमालिया
दारी चार गाज़ीपुर,बांग्लादेश
आज़ाद गज़,फारसी <OR> ईरान
कोस्ट गार्ड रिजर्व,संयुक्त राज्य अमेरिका <OR> अमेरिका
राज्य न्यायालय,सिंगापुर
"किनिकिनिक, कोलोराडो।",संयुक्त राज्य अमेरिका <OR> अमेरिका
अल्लख-यून,रूस
रोझरानी (स्वितावी जिला),चेक गणराज्य
"सियाह बिल, खुशखबरी।",फारसी <OR> ईरान
उत्तर मलक्का,भारत
रियो 2016,ब्राज़ील
पंजकोरा नदी,पाकिस्तान
मोंट्रेडॉन,फ्रांस
विन्स्ट्रे,नॉर्वे
हुआंग वि,वियतनाम
मिज़ेन हेड,आयरिश <OR> आयरलैंड
ब्रुसेल्स राजधानी क्षेत्र,बेल्जियन
"बकिंघम, इलिनॉयस",संयुक्त राज्य अमेरिका
गॉर्न्जे क्राजिंसके,सर्बिया
बंग कापी जिला,थाईलैंड
रोसेल पर्वत,पापुआ न्यू गिनी
टॉरे महौ,स्पेन
गारफील्ड पार्क (इंडियानापोलिस),संयुक्त राज्य अमेरिका
"लेडबेटर गार्डन, डलास",संयुक्त राज्य अमेरिका
त्रzeciewnica,पोलैंड
केप्पेशौसेन,जर्मनी
तुम्बुल,अज़रबैजान
घनूल,पाकिस्तान
कल की दुनिया,संयुक्त राज्य अमेरिका <OR> जापान <OR> चीन <OR> अमेरिकी
मधुरिजाब्दी,नेपाल
वर्गेम,ब्राज़ील
तालिब नगर,भारत
होहेनवांग किला,ऑस्ट्रिया
गिनीज,आयरिश <OR> आयरलैंड
रेजिना प्रदर्शनी पार्क,कनाडा
सेंट-हिलेर-कॉट्स,फ्रांस
चेखोवस्की मेदवेदी,रूस
लेक मरे,संयुक्त राज्य अमेरिका
स्टेफनी फॉल्स,कनाडा
एसबीएस,कोरिया <OR> दक्षिण कोरियाई <OR> दक्षिण कोरिया <OR> ऑस्ट्रेलिया
"स्टर्लिंग सिटी, टेक्सास",अमेरिका
उकनाफुन,नाइजीरिया
हडसन (अम्ट),कनाडा
कैवलेयर,फ्रांस
करहुनकियरोस,फिनलैंड
बॉयल हाइट्स,संयुक्त राज्य अमेरिका <OR> अमेरिकी
"लागुना पार्क, टेक्सास",संयुक्त राज्य अमेरिका
कोडल,अमेरिका
अंडालूसिया,स्पेनिश <OR> स्पेन
हेमब्रग,नीदरलैंड्स
ऑफ टैकल (युद्ध योजना),अमेरिका
ओकर (गोस्लार),जर्मनी
झोंग्लू,चीन
नोइटगेडचट डैम प्रकृति आरक्षित क्षेत्र,दक्षिण अफ्रीका
आर्चबिशप मैकनिकोलस हाई स्कूल,अमेरिका
कमोंडो,केन्या
न्यू यॉर्क राज्य मार्ग 415,संयुक्त राज्य अमेरिका
कल्पनी रेलवे स्टेशन,पाकिस्तान
स्कौली,साइप्रस
अलकनंदा,भारत
केबल न्यूज़ नेटवर्क (सीएनएन),अमेरिकी
डाउनटाउन मेट्रो स्टेशन,सिंगापुर
रेनेल/टिंगोआ हवाई अड्डा,सोलोमन द्वीपसमूह
मैकेंज़ी नदी,कनाडा <OR> कनाडाई
"हेज़लडीन, एडमंटन",कनाडा
विला यूनियन,अर्जेंटीना
अगस्तोवेक,पोलैंड
इलेक्ट्रॉनिक्स सिटी,भारत
एकरशुस,नॉर्वे <OR> नॉर्वेजियन
मिनेरा एसकॉनडिडा,चिली
रिचफील्ड ऑयल,अमेरिकी
सांसिज,फारसी <OR> ईरान
सेलेरिना/श्लारिग्ना,स्विस
जंगह्यंग,दक्षिण कोरियाई
टेरेफोंड्री,फ्रांस
युआनयांग कोलियरी विस्फोट,चीन
"रुडा, सिलेसीयन वोइवोडशिप",पोलैंड
नयंबो,टोगो
ग्रेटर कंसास सिटी गोल्फ क्लासिक,अमेरिका
कैलगरी-नॉर्दर्न हिल्स,कनाडा
"डोलन्स बे, न्यू साउथ वेल्स",ऑस्ट्रेलिया
"हिंदकी, खैबर पख्तूनख्वा।",पाकिस्तान
केरियो,फ्रांस
नौलामरी,बांग्लादेश
"कुग्लर टाउनशिप, सेंट लुइस काउंटी, मिनेसोटा",संयुक्त राज्य अमेरिका
"नॉर्थ ब्रैनफोर्ड, कनेक्टिकट",संयुक्त राज्य अमेरिका <OR> अमेरिकी
बार्डसिर,फारसी <OR> ईरान
हॉवे हाउस,संयुक्त राज्य अमेरिका
एर्ग चेब्बी,मोरक्को
वस्तान,फारसी <OR> ईरान
"मौलौद मम्मेरी विश्वविद्यालय, तिजी-उज़ू",अल्जीरिया
मर्ट्ज़ेन,फ्रांस
"हिदीरुशाही, फेके।",तुर्की
टोमाशपिल रायन,यूक्रेनी <OR> यूक्रेन
स्टारोकडोम्स्की द्वीप,रूसी संघ <OR> रूस
"विलियम्सटाउन, मिसौरी",संयुक्त राज्य अमेरिका
सांतो डोमिंगो डे ला कैपिला जिला,पेरू
बाश्ची,बोस्निया
वोला माराडzka,पोलैंड
हौमेह-ये केरेंड ग्रामीण जिला,फारसी <OR> ईरान
तो कैसिस कार्नॉक्स।,फ्रेंच <OR> फ्रांस
वालेआ सोचिलोर नदी (शुसीța),रोमानिया
ला न्यूविल-बोसमोंट,फ्रांस
गेल्डरलैंड,डच आदमी <OR> नीदरलैंड्स <OR> नीदरलैंड्स <OR> डच
टोकन नदी,रोमानिया
वंड,अमेरिकी
डेस प्लेन्स क्रेटर,संयुक्त राज्य अमेरिका
बोनिटो नदी (अलोंजो नदी),ब्राज़ील
वाल्मान,फारसी <OR> ईरान
"ट्रिकोमो, ग्रीस",ग्रीस
सिटी सेंटर (उटा स्टेशन),संयुक्त राज्य अमेरिका
मौलीनेउ,फ्रांस
पैका,एस्टोनिया
विडेरा हवाई अड्डा,ब्राज़ील
सी&ओ 2755,अमेरिका
कार्सन काउंटी,संयुक्त राज्य अमेरिका
चार्लेरोई मेट्रो लाइन 2,बेल्जियम
पेस्टक,फारसी <OR> ईरान
अकपव्फु,नाइजीरिया
शिलो इननस,संयुक्त राज्य अमेरिका <OR> अमेरिका
Örtofta किला,स्वीडन
डंकन गांव,दक्षिण अफ्रीका
तंदो जहाँनिया,पाकिस्तान
आर्चुलेटा,संयुक्त राज्य अमेरिका <OR> अमेरिकी
सांता बारबरा नदी,बोलीविया
टोमिमोटो केंकिची स्मारक संग्रहालय,जापान
येर और पठारों की सामुदायिक संघ,फ्रांस
"पोल्क टाउनशिप, मोंरो काउंटी, इंडियाना",संयुक्त राज्य अमेरिका
कुग्लुकटुक हाई स्कूल,कनाडा
ब्रिघम यंग विश्वविद्यालय आर्बोरेटम,अमेरिका <OR> संयुक्त राज्य अमेरिका
कौम देहकान,अफगानिस्तान
टाइगर ग्लोबल,अमेरिकी
"नॉर्थ रोसो, मिनेसोटा",संयुक्त राज्य अमेरिका
चिंगारी,अमेरिका <OR> संयुक्त राज्य अमेरिका <OR> अमेरिका <OR> अमेरिकी
3डी रियल्म्स,संयुक्त राज्य अमेरिका <OR> अमेरिकी
तंगह-ये राज,फारसी <OR> ईरान
"गॉर्निका, पश्चिम पोमेरानियन वोइवोडशिप",पोलैंड
"संयुक्त राज्य कस्टम हाउस (बाल्टीमोर, मैरीलैंड)",संयुक्त राज्य अमेरिका
रोटरडैम पांडा'S,नीदरलैंड्स
दुडेस्ती नॉई,रोमानिया
"टांगये, बम।",बुर्किना फासो
समासी,इतालवी
अहंकार,फ्रांस
हेलसिंबोर्ग्स एसएस,स्वीडिश
चेनजियापिंग बस स्टेशन,चीन
नोक्चियन स्टेशन,दक्षिण कोरिया
वेराक,फ्रांस
ऐनहवंद-ए अब्दुल्लाह,फारसी <OR> ईरान
यौरीस्क जिला,पेरू
"लियेज, वेंडée",फ्रांस
"विल्कान्निया, न्यू साउथ वेल्स",ऑस्ट्रेलिया
"संग-ए रिज़ेह, दक्षिण खोरासन।",फारसी <OR> ईरान
"साउथ केंसिंग्टन, मैरीलैंड",संयुक्त राज्य अमेरिका
"मिशिगन टाउनशिप, क्लिंटन काउंटी, इंडियाना",संयुक्त राज्य अमेरिका
कैंपनेसेविल,फ्रांस
मिलोनोविसे,चेक गणराज्य
एमेक हयार्डेन क्षेत्रीय परिषद,इज़राइल
एस्टुडियंटेस हुवेल्वा,स्पेन
"स्ट्रैटफोर्ड, प्रिंस एडवर्ड द्वीप",कनाडाई
करासुवा,नाइजीरिया
डेनारियाई,रोम <OR> रोमन युग <OR> रोमन्स
ओनोनीमाची स्टेशन,जापान
"सेंट-आंद्रे-डे-रेस्टिगौच, क्यूबेक",कनाडा
कैपेटिंगा नदी,ब्राज़ील
नौरू राष्ट्रीयता कानून,नाउरू
ह्लिनीक नद ह्रोनोम,स्लोवाकिया
ओरावा पैरिश,एस्टोनिया
सिमेन्स एरेना,लिथुआनियाई <OR> लिथुआनिया
रेसिंगनगर तहसील,भारत
"वियर्ज़बनो, पश्चिम पोमेरेनियन वोइवोडशिप",पोलैंड
मिंगोसी,पोलैंड
"वेंगोरकी, पश्चिम पोमेरानियन वोइवोडशिप",पोलैंड
KWIR-LP,अमेरिका
"गौहराबाद, मार्काजी।",फारसी <OR> ईरान
नीरविंडन की लड़ाई (1793),बेल्जियम
आहलरस्टेड्ट,जर्मनी
सकुमोनो,घाना
सेंट-विक्टर-रूज़ॉड,फ्रांस
चोंगतर कांगरी,चीन
"माच्चिन, मासोवियन वोइवोडशिप",पोलैंड
टाइखोव नॉवी,पोलैंड
"मोनरो टाउनशिप, एंडरसन काउंटी, कंसास",संयुक्त राज्य अमेरिका
"अबू अलिमेह, हफ्तकेल।",फारसी <OR> ईरान
बागडोगरा,भारत
अबू दियान,यमन
एफसी एनर्ज़ी कोटबुस,जर्मनी
बेप्पू स्टेशन,जापान
इंडोनेशियाई राष्ट्रीय मार्ग 3,इंडोनेशिया
चिव्कली-क्रायewo,पोलैंड
कालिक्स चर्च,स्वीडन
"पॉल्स वैली, ओक्लाहोमा",संयुक्त राज्य अमेरिका <OR> अमेरिकी
लुका पोकुप्स्का,क्रोएशिया
"ओबरवाइस, जर्मनी",जर्मनी
WHFG,अमेरिका
"ख़ुमरुदुईयेह, रफसंज़ान।",फारसी <OR> ईरान
पोरैकातु,ब्राज़ील
ग्विनर,संयुक्त राज्य अमेरिका
राष्ट्रीय नागरिक पार्टी (हंगरी),हंगरी
ज़्नोइमो जिला,चेक <OR> चेक गणराज्य
फोंटेनरमोंट,फ्रांस
मार्चफील्ड,बारबाडोस
ला टूर-डु-क्रियू,फ्रांस
गैलेक्सी एयरलाइंस (संयुक्त राज्य अमेरिका),अमेरिका
"गेंसविल, जॉर्जिया",अमेरिका <OR> संयुक्त राज्य अमेरिका <OR> अमेरिकी
164वां,संयुक्त राज्य अमेरिका <OR> अमेरिका <OR> अमेरिकी
एमर्सन यूएसए,अमेरिका
दीवार की महिलाएँ,इज़राइल
ट्यूनिंग,जर्मनी
"लिटिल इटली, क्ले काउंटी, वेस्ट वर्जीनिया",संयुक्त राज्य अमेरिका
रसदर्शन,इथियोपिया
सेलोरिको दा बेइरा का किला,पुर्तगाल
स्टेम सेल नेटवर्क,कनाडा
जे़ज़बोřिसे,चेक गणराज्य
यॉंगडोकचियन,दक्षिण कोरिया
1510 भारत में,भारत
"सर दर्रे, कोहगिलुयेह।",फारसी <OR> ईरान
"हेन्रियेटा टाउनशिप, हब्बार्ड काउंटी, मिनेसोटा।",संयुक्त राज्य अमेरिका
आस्बो साउथर्न हंड्रेड,स्वीडन
रेकोव्का,पोलैंड
परुज़्का,पोलैंड
"आशे़कान, होर्मोज़गान।",फारसी <OR> ईरान
वॉलेरा 2 कोयला परियोजना,ऑस्ट्रेलिया
बुशहर परमाणु ऊर्जा संयंत्र,ईरान
वोला पेंकोशेव्स्का,पोलैंड
टेफेलबर्ग एयरस्ट्रिप,सूरीनाम
"पक्षी, सेरिक।",तुर्की
"वायरी, लोअर सिलेसीयन वोइवोडशिप।",पोलैंड
मजा ए व्जेलाकुत,कोसोवो
ग्लेशियल रिज राष्ट्रीय वन्यजीव आश्रय,संयुक्त राज्य अमेरिका <OR> अमेरिका
मकाबी तेल अविव बी.सी.,इज़राइल
स्वर्ग (सूरीनाम),सूरीनाम
तिबिरिता,कोलंबिया
"ओलिवेट, मिशिगन",संयुक्त राज्य अमेरिका
जोहर,स्लोवाकिया
"कालिनोव, टोमाशोव माज़ोविएcki काउंटी।",पोलैंड
ग्रान कैंपो नेवाडो,चिली
"चाह-ए तकी, यज़्द।",फारसी <OR> ईरान
अल्बर्टा न्यू डेमोक्रेटिक पार्टी,कनाडा <OR> कनाडाई
पोलुव्सी,स्लोवाकिया
देह-ए क़ुत्बी,फारसी <OR> ईरान
सेंट-गॉर्सन,फ्रांस
"रॉकब्रिज टाउनशिप, ग्रीन काउंटी, इलिनॉयस",अमेरिका
ब्रंसविक शहर,ऑस्ट्रेलिया
"होडली, अल्बर्टा",कनाडा
जाइडेगार्ड गठन,डेनमार्क
सेंट्राल म्यूजियम यूट्रेक्ट,नीदरलैंड्स
लाल फूल उगता हुआ,अमेरिकी
लấp वò जिला,वियतनाम
झुझौ टेलीविजन टॉवर,चीन
सिडनी एम. एरोनोविट्ज़ संयुक्त राज्य न्यायालय,संयुक्त राज्य अमेरिका
"एप्सिलॉन द्वीप, बर्मूडा",बर्मूडा
"फिनिश संसदीय चुनाव, 2011",फिनलैंड
लागो नॉर्टे,ब्राज़ील
क्लिनिकम ग्रॉसहाडर्न,जर्मनी
केंद्र (बैंड),अमेरिका <OR> रूस
येनचिंग विश्वविद्यालय,चीन
"व्लोद्जिमिरów, स्लुप्का काउंटी।",पोलैंड
फिनिश राष्ट्रीय सड़क 1,फिनलैंड
इलगाचुज़ रेंज,कनाडा
यूएसएसआर शतरंज महासंघ,यूएसएसआर <OR> SSSR
एरोब्रात्स्क,रूस
"लियन, बतांगास।",फिलीपींस
हुआचियू चलेर्मप्रकीत विश्वविद्यालय,थाईलैंड
फुक्वा स्कूल,संयुक्त राज्य अमेरिका <OR> अमेरिकी
न्यू यॉर्क राज्य मार्ग 98,संयुक्त राज्य अमेरिका
जे. क्लेरेंस काइंड हाउस,संयुक्त राज्य अमेरिका
ब्रास्लाव झीलें,बेलारूस
अल्सेउ नदी,रोमानिया
होगानास,स्वीडन
ईगल लेक (ब्रिटिश कोलंबिया),कनाडा
साज़ू,स्लोवेनिया <OR> स्लोवेनियाई
मोलैडेस,फ्रांस
Ćehajići (गोरज़्दे),बोस्निया
ओरायोकास्त्रो नगर पालिका,ग्रीस
नया फोरम,पूर्व जर्मन <OR> पूर्व जर्मनी
84वां कॉम्बैट सस्टेन्मेंट ग्रुप,संयुक्त राज्य अमेरिका
लिमोज़िन (क्षेत्र),फ्रांस
बुरिट्स रैपिड्स,कनाडा
पांडवपुरा,भारत
नागोया सिटी ट्राम और सबवे संग्रहालय,जापान
"फर्दौस, जिरोफ्त",फारसी <OR> ईरान
न्यूविल-सुर-ऐलेट्ट,फ्रांस
आर805 सड़क (आयरलैंड),आयरलैंड
बौकौ हवाई अड्डा,पूर्व तिमोर <OR> टिमोर-लेस्टे
जाफर-ए सादिक,फारसी <OR> ईरान
WEKC,अमेरिका
नॉन्ग नाम,थाईलैंड
टर्कसैट 4बी,तुर्की
हसीलपुर तहसील,पाकिस्तान
कैबास-लौमास्सेस,फ्रांस
मेट्रोपोलिस कलेक्टिबल्स,अमेरिकी
स्टॉकहोम स्कूल ऑफ इकोनॉमिक्स इन रूस,रूस
चिउशोआइया नदी,रोमानिया
"कोंट्रेस, लोइर-एट-शेर।",फ्रांस
बैरन द्वीप (तस्मानिया),ऑस्ट्रेलिया
मिनुआनो,ब्राज़ील
ग्रांड-टेरे,फ्रांस
कैमेनेबोलॉग,आयरलैंड
कबूल खान गदानी,पाकिस्तान
हर्मिस्टन पुनर्वासिक हित विमोचन अधिनियम,संयुक्त राज्य अमेरिका
एट्रियम कैसीनो,फ्रांस
इआरकोश नदी,रोमानिया
मलाविचे डोल्ने,पोलैंड
मेंट्के-नॉर्थबेकॉर्ट,फ्रांस
अली बोज़ायह,फारसी <OR> ईरान
डिजाज-ए आका हसन,फारसी <OR> ईरान
लिली पुस्तकालय,संयुक्त राज्य अमेरिका <OR> अमेरिकी
झोंगयुआन टॉवर,चीन
वाल्डालिगा,स्पेन
"फोर्सिथ, जॉर्जिया",संयुक्त राज्य अमेरिका
सिकंदराबाद छावनी,भारत
मिलिक,पोलैंड
सिज़ुन,फ्रांस
ओनिचा नवे-नक्वो,नाइजीरिया
मादे,एस्टोनिया
मोरटाउन,संयुक्त राज्य अमेरिका <OR> संघ
मायल्लीकोस्केन पल्लो -47,फिनलैंड
"हल्कॉट, न्यू यॉर्क",संयुक्त राज्य अमेरिका
जार्नियॉक्स,फ्रांस
ट्रोजन,बुल्गारियाई <OR> बुल्गारिया
हेज़ सेंटर,संयुक्त राज्य अमेरिका
कोलिन्सटाउन,आयरिश <OR> आयरलैंड
खर्देह-ए-देहकान,फारसी <OR> ईरान
कैसिनो हेलसिंकी,फिनलैंड
"ओकमुल्गी काउंटी, ओक्लाहोमा",संयुक्त राज्य अमेरिका
मियामी काउंटी,संयुक्त राज्य अमेरिका
तिरमिनी,नाइजर
"मैडिसन, विस्कॉन्सिन में ऐतिहासिक स्थलों की राष्ट्रीय रजिस्टर सूची",संयुक्त राज्य अमेरिका
बेंगेश्ती-चिओकाडिया,रोमानिया
महानगर टेलीफोन मॉरीशस लिमिटेड,मॉरीशस
कोल 30,अमेरिकी
"ओपॉसम बे, तस्मानिया",ऑस्ट्रेलिया
ताजिकिस्तान का राष्ट्रीय बैंक,ताजिकिस्तान
"सेल्से, बांस्का बिस्ट्रिका जिला।",स्लोवाकिया
पीजीएम कॉलेज,भारत
इचोन स्टेशन,कोरिया <OR> दक्षिण कोरिया
प्रिह्रद्ज़नी,स्लोवाकिया
"बेलव्यू, फ्लोरिडा",संयुक्त राज्य अमेरिका
डेमरे,तुर्की <OR> तुर्की
"हुसैनाबाद, मशहद",फारसी <OR> ईरान
स्कोड्सबॉर्ग स्टेशन,डेनमार्क
गैंगरेल डैम,भारत
अलीसा,सोवियत <OR> सोवियत संघ <OR> रूसी
बेस्सेमर सिटी,संयुक्त राज्य अमेरिका
कोलंबियर्स-सर-सेउल्स,फ्रांस
