source,target
"Hyderabad, Indien.",Telugu-Sprache <OR> Telugu-Sprache <OR> Urdu <OR> Urdu <OR> Telugu-Sprache <OR> Telugu-Sprache
Sowjetisch,Russischsprachig <OR> Russifiziert <OR> Russisch <OR> Großrussisch <OR> Russisch <OR> Russisch
Vähäkyrö,Finnisch
NS,Englisch
Indore,Hindi <OR> Hindi-Sprache
"Middletown, Connecticut",Englisch
AJK,Urdu <OR> Englisch
Spanische Krone,Spanisch
Aragonesische Krone,Katalanisch
Antillen,Englisch <OR> Niederländisch <OR> Papiamento <OR> Papiamentu
Sui-Dynastie,Chinesische Sprache
Jersey,Französisch
Vaasa,Schwedisch <OR> Finnisch <OR> Schwedischsprachig <OR> Finnisch
Åre Gemeinde,Schwedisch
Udmurtische Autonome Oblast,Russisch
Montana,Englisch <OR> anglophon
Sakha (Jakutien) Republik,Russisch
Panama,Spanischsprachig <OR> Spanisch <OR> Spanisch <OR> Hispanisch <OR> Kastilisch
Akaa.,Finnisch
Sozialistische Sowjetrepublik Abchasien,Russisch
Dschibutier,Französisch
Pargas,Schwedisch <OR> Finnisch
Kabardino-Balkarische Republik,Karatschai-Balkar <OR> Kabardisch <OR> Russisch
Krokom Gemeinde,Schwedisch
Udmurtien,Russisch
Das Peru,Spanisch
Falklandinseln,Englisch
Kanadische Föderation,Französisch
Sambir,Ukrainisch
Finnische Grenze.,Schwedisch <OR> Finnisch
Papua,Englisch <OR> Tok Pisin
Nagorny-Karabach,Armenisch
Südostnigeria,Igbo
Panzypernischer Verband der Chemiker,Griechisch <OR> Griechisch
Brunei Darussalam,Englisch <OR> Malaiisch
Nordkosovo,Serbische Sprache <OR> Српска ћирилица
Wetzikon,Deutschsprachig
Chinesische Qing-Dynastie,Chinesische Sprache
Berga,Schwedisch
Südvietnam,Vietnamesisch
Madagassisch,Malagasy <OR> Französisch
Tornio,Finnisch
Venetianer,Italienische Sprache <OR> Latein
Haparanda,Schwedisch <OR> Finnisch
Vietnam,Vietnamesische Schrift <OR> Vietnamesisch <OR> Vietnamesisch sprechend <OR> Vietnamesisch <OR> Vietnamesisch <OR> Vietnamesisch <OR> Vietnamesisch
Komoren,Komorisch <OR> Französisch <OR> Shikomori
Kollektivsicherheitsvertrag-Organisation,Russisch
Niuē,Niuean
Mari El Republik,Wiesen-Mari <OR> Russisch <OR> Mari
Bissau-Guineer,Portugiesisch
Chiwa,Usbekisch
Bahamas,Englisch
Provinz Bengkulu,Indonesisch <OR> Indonesien
"Lapua, Finnland.",Finnisch
Helmand-Provinz,Dari
Jüdische Autonome Oblast,Hebräisch <OR> Russisch
Spätromisches Reich,Griechisch <OR> Latein
Hartola,Finnisch
Macau Sonderverwaltungsregion,Chinesische Sprache <OR> Portugiesisch
Gliedstaaten,Niederländisch
Französische Südgebiete,Französisch
Aragonisches Reich,Katalanisch
Villmanstrand,Finnisch
"Hyderabad, Telangana",Urdu <OR> Telugu-Sprache <OR> Urdu
Karabach,Armenisch
Muhos,Finnisch
Neuschottland,Englisch
Freiburg,Französisch <OR> Deutsch
Nauruan,Englisch <OR> Nauruan
Internationale Amateur-Leichtathletik-Verbands.,Englisch
Surinamese,Niederländisch
Rauma,Finnische Dialekte <OR> Finnisch <OR> Finnisch
Britisches Palästina,Hebräisch
Unbesetztes Frankreich.,Französisch
Venezia Tridentina,Italienische Sprache
Französisch-Guayana,Französischsprachig <OR> Französisch
Iran,Modernes Persisch <OR> Persischsprachige <OR> Mittelpersisch <OR> Dari <OR> Persisch <OR> Persisch <OR> Pahlavani <OR> Persischsprachig <OR> Neu-Persisch <OR> Parsi <OR> Altpersisch <OR> Persisch <OR> Persisch <OR> Persisch
Venezuela,Spanischsprachig <OR> Spanisch <OR> Spanisch <OR> Kastilisch <OR> Venezolanische Gebärdensprache <OR> Kastilisch <OR> Hispanisch
Bibelübersetzungen ins Esperanto,Esperanto
Genf,Französisch
Russisch-orthodox,Kirchenslawisch
"Multia, Finnland.",Finnisch
Helsinki,Schwedisch <OR> Schwedischsprachig <OR> Finnisch <OR> Sw. <OR> Finnisch
Perm Krai,Russisch
RA,Armenisch
Flämisch,Niederländisch <OR> Niederländisch <OR> Französisch <OR> Niederländisch
Taivalkoski,Finnisch
Kiuruvesi,Finnisch
Muonio,Finnisch
香港,Englisch
Alavieska,Finnisch
Osterinsel,Spanisch <OR> Rapa Nui Sprache
Niederländische Antillen,Niederländisch
NJ,Englisch
Sevastopol,Ukrainisch <OR> Russisch <OR> RU
Aragón,Spanischsprachig <OR> Spanisch <OR> Aragonesisch <OR> Spanisch <OR> Katalanisch
Kaustinen,Finnisch
Kanton Bern,Französisch
Friesisch,Westfriesisch <OR> Niederländisch
Katalonien,Katalanische Philologie <OR> Katalanisch <OR> Katalanisch <OR> Katalanisch <OR> Katalanisch <OR> Kastilisch <OR> Spanischsprachig <OR> Spanisch <OR> Alt-Katalanisch <OR> Valencianisch <OR> Spanisch <OR> Aranès <OR> Katalanisch <OR> Katalanische Philologie <OR> Aranès <OR> Katalanisch <OR> Kastilisches Spanisch <OR> Katalanisch <OR> Katalanisch
Tahiti,Französisch
Zentral-Brüssel,Niederländisch <OR> Französisch
Sowjetregierung,Russisch
Westgeorgisch,Georgisch
Russische Sowjetische Föderative Sozialistische Republik,Russisch
Genf Kanton,Französisch
Venezianisch,italianisiert <OR> Standarditalienisch <OR> italianisiert <OR> Italienische Sprache <OR> Venezianisch <OR> Latein <OR> Italianisiert <OR> Venezianisch
Mandschu,Vereinfachtes Chinesisch <OR> Chinesische Sprache <OR> Mongolisch
Kassubien,Kaschubisch
Benin,Französisch <OR> Französisch
Jharkhand,Hindi <OR> Hindi <OR> Hindi <OR> Standard Hindi
Kapverdische Inseln,Portugiesisch
Kanton Tessin,Italienische Sprache <OR> Italienische Sprache
DRK,Französisch
Trinakria,Griechisch
Luzern,Deutschsprachig <OR> DE <OR> germanisiert
Petrosawodsk,Russischsprachig <OR> Russisch
Neurussland (Konföderation),Ukrainisch <OR> Russisch
Luhansk-Region,Ukrainisch <OR> Russisch
Delhi,Standard Hindi <OR> Anglo <OR> Urdu <OR> Englisch <OR> Englisch <OR> Punjabi-Sprache <OR> Hindustani <OR> Hindi <OR> Hindi-Sprache
Imperiales Rom,Griechisch
Ryukyu-Inseln,Ryukyuansisch
Französische Republik,Französisch
Komoren,Komorisch
Japan,Amtssprache <OR> Großer Japan Tokio Baseball Club <OR> Japanisch <OR> Japanische Sprache <OR> Japanisch <OR> Jpn
Zhovti Wody,Ukrainisch <OR> Russisch
Ribagorza,Katalanisch <OR> Standardkatalanisch
"Middletown, Ct.",Englisch
Grafschaft Cork,Altenglisch <OR> Irische Sprache <OR> Englisch <OR> Altirisch <OR> Gälisch <OR> Irisch-Gälisch <OR> Irische Sprache <OR> Modernes Irisch
Serbien und Montenegro,Serbische Sprache
Québécois,Französisch
Kronoby,Schwedisch <OR> Finnisch
Serbisch-orthodoxe Klöster,Kirchenslawisch
Maldivisch,Dhivehi
Westdeutschland,Deutschsprachig <OR> Deutsch
Assyrer,Assyrisch <OR> Akkadisch <OR> Akkadisch <OR> Aramäisch
Payerne,Französisch
Helmand,Dari
Kuusamo,Finnisch
Östersund Gemeinde,Schwedisch
Pomarkku,Finnisch
Modernes Griechisch,zypriotisch <OR> Albanien <OR> Zypern <OR> Griechenland
BG,Bulgarisch
Ukrainische Republik,Ukrainisch
Talossa,Talossan
Karthager,Punische Sprache
Sumatra Utara,Indonesisch <OR> Indonesien
Zentralvisayas,Englisch <OR> Cebuano <OR> Filipino <OR> Cebuano-Sprache
Internationaler Strafgerichtshof,Französisch
Venetianische Republik,Italienische Sprache <OR> Latein
AP,Telugu-Sprache
Bulgarisch-Orthodox.,Bulgarisch <OR> Bulgarisch
Niederländer,Niederländisch
Kuopio,Finnisch <OR> Finnisch
Izabal,Spanisch
Udmurtien,Udmurt <OR> Udmurt <OR> Russisch
Pitcairn-Insel,Englisch <OR> Pitkern
Westukraine,Ukrainisch
Komi-Republik,Russisch <OR> Komi
Ein Ver-O-Mar.,Portugiesisch
Trinidad und Tobago,Englisch
Tolmezzo,Italienische Sprache
Flämisches Belgien,Niederländisch
Belarussische SSR,Russisch
Norwegen,Nynorsk <OR> Samische Sprachen
"Genf, Schweiz",Französischsprachig <OR> Französisch
Tyrvää,Finnisch
Hawai'i,Hawaiianische Sprache <OR> Hawaiianische Sprache
Kerava,Finnisch
AUTO,Sango <OR> Französisch <OR> Sangho
Kirgisische Republik,Kirgisisch <OR> Russisch
Gemeinde Dorotea,Schwedisch
Burkina Faso,Französischsprachig <OR> französischsprachig <OR> Französisch <OR> französischsprachig
Äthiopien,Amharisch <OR> Amharisch
Nousiainen,Finnischsprachig
Wales,Walisisch <OR> Altwalisisch <OR> Walisisch <OR> Modernes Walisisch <OR> anglisierte <OR> anglisierte <OR> Englisch <OR> Englisch <OR> Walisisch <OR> Walisischsprachig <OR> anglophon <OR> Walisisch <OR> Walisisch sprechend <OR> Walisischer Sprecher
Haapajärvi,Finnisch
Kinnula,Finnisch
Polvijärvi,Finnisch
Südgeorgien,Englisch <OR> Englisch
Neuguinea,Tok Pisin
Gebietskörperschaft Saint-Pierre und Miquelon,Französisch
Turkmenistan,Turkmenisch <OR> Russischsprachig <OR> Russisch
Đại Việt,Vietnamesisch
Luleå Gemeinde,Schwedisch
Meyrin,Französisch
Panama,Spanisch <OR> Hispanisch
Vårdö,Schwedisch
Kangasniemi,Finnisch <OR> Finnisch
Tschetschenien,Tschetschenisch <OR> Russisch <OR> russ
Europäische Wirtschaftsgemeinschaft,Französisch
Russland,Ukrainisch <OR> Tscherkessisch <OR> Finnisch <OR> Ossetisch <OR> Alt-Russisch <OR> Adygeische Sprache <OR> Karatschai-Balkar <OR> Chakas <OR> Aserbaidschanisch <OR> Russisch <OR> Baskort <OR> Russisch <OR> Ingusch <OR> Tatarisch <OR> Schwedisch <OR> Russischsprachig <OR> Udmurt <OR> Chakas <OR> RU <OR> Tschetschenisch <OR> Lezgisch <OR> Russisch <OR> Nogay <OR> rus. <OR> Erzya <OR> Wiesen-Mari <OR> Moksha-Sprache <OR> Krim-Tatarisch <OR> Baskirisch <OR> Kalmyk <OR> Mokshan <OR> Erzya <OR> Tatarische Sprache <OR> Polnischsprachig <OR> Burjatisch <OR> Tyvan <OR> Agul <OR> Abaza <OR> Komi <OR> Ossetisch <OR> Mari <OR> Ossetisch <OR> Tuwinisch <OR> Polnisch <OR> Kabardisch <OR> Aghul <OR> Polnisch <OR> Tatarische Sprache <OR> Kumyk <OR> Avar <OR> Komi
Kommission für die philippinische Sprache,Filipino <OR> Tagalog
Stawropol Kraj,Russisch
ICAO,Russisch
Umeå Gemeinde,Schwedisch
Lombarden,Latein
Mistretta,Italienische Sprache
Montserrat,Englisch
Vereinigtes Königreich,Englisch
Ellice,Englisch
Atjeh,Indonesisch <OR> Indonesien
Sankt Martin,Niederländisch
Mali,Französischsprachig <OR> Französisch <OR> Französisch <OR> französischsprachig
Pervomaysky Bezirk,Russisch
Sambia,Englisch <OR> anglophon
NIGER,Französisch
Bencoolen,Indonesisch <OR> Indonesien
Hawaii,Englisch <OR> Englisch <OR> einheimischer Hawaiianer <OR> Hawaiianische Sprache <OR> Hawaiianische Sprache <OR> Hawaiianische Sprache
Portugiesisches Tastaturlayout,Portugiesisch
Timor,Tetum <OR> Tetun <OR> Portugiesisch
Schottisch,Englisch <OR> Englisch
Elfenbeinküstler,Französisch
Seychellen,Englisch <OR> Französisch <OR> Seychellois <OR> Seychellenkreol <OR> seselwa <OR> seselwa
Königliches 22. Regiment,Französisch
Moti Mahal,Urdu
Malediven,Maldivisch <OR> Dhivehi <OR> Dhivehi <OR> Divehi-Sprache <OR> Dv <OR> Dhivehi <OR> Dhivehi <OR> Maldivisch <OR> Divehi-Sprache <OR> Divehi-Sprache
Imperiale Epochen,Griechisch <OR> Latein
Organisation des Vertrags über kollektive Sicherheit,Russisch
Cookinseln,Englisch
Schwedisches Reich,Schwedisch
Revonlahti,Finnisch
Simbabwe,Verkauf <OR> Tsonga <OR> Chitonga <OR> Shona <OR> Tswana <OR> Sotho <OR> Hiechware <OR> Englisch <OR> Shona sprechend <OR> Chichewa-Sprache <OR> Ndau <OR> Nambya <OR> Chewa <OR> Anglo <OR> Englisch <OR> Dombe <OR> Tschwa <OR> Kalanga <OR> Karanga <OR> anglophon <OR> Korekore <OR> Shona <OR> Xhosa-Sprache <OR> Sena-Sprache <OR> Sena-Sprache <OR> Zezuru <OR> Tsoa <OR> Tswana
Lieksa,Finnisch
Bangalore,Kannada <OR> Kannada <OR> Kannada
Bosnien und Herzegowina,Kroatisch <OR> Serbische Sprache <OR> Serbisch Latein
Vorrevolutionäres Russland.,Russisch
Tschetschenien,Russisch
Südgrönland,Grönländische Sprache
Kaarina,Finnisch
Karatschai-Tscherkessien,Kabardisch <OR> Abaza <OR> Karatschai-Balkar <OR> Kabardisch <OR> Russisch
Brasilien,portugiesischsprachig <OR> Portugiesisch <OR> Portugiesisch
Porvoo/Borgå,Schwedisch
Tschad,Französisch <OR> französischsprachig
Ijermaouas,Amazigh
Katalanisch,Spanisch
VD,FR <OR> Französisch
Schwedisches Reich,Schwedisch
Töysä,Finnisch
Kamtschatka-Krai,Russisch
Insel Bali,Indonesisch <OR> Indonesisch <OR> Balinestische Sprache
Französische royalistische Streitkräfte.,Französisch
Nenetsischer Autonomer Kreis,Russisch
Joroinen,Finnisch
Äquatorialguineisch,Spanisch <OR> Französisch
Ehemalige Sowjetunion,Russisch
Kanarische Inseln,Europäisches Spanisch <OR> Spanisch <OR> Spanisch
Guernsey,Französisch
Versoix,Französisch
PNG,Englisch <OR> Tok Pisin
Mendrisio,Italienische Sprache
Schweiz,Französischsprachig <OR> Italienischsprachig <OR> DE <OR> Italienische Sprache <OR> deutschsprachig <OR> Italienische Sprache <OR> Französisch <OR> Germanisch <OR> Please provide the text you would like to have translated into German <OR> FR <OR> germanisiert <OR> Französisch <OR> Deutsch <OR> französischsprachig <OR> Ger <OR> Deutschsprachig <OR> Modernes Deutsch <OR> französischsprachig
Åland-Inseln,Schwedisch <OR> Schwedischsprachig
Kuban,Russisch
Schwedisch-Norwegisch,Schwedisch <OR> Norwegisch
Toivakka,Finnisch
Litauer,Ruthenisch <OR> Litauische Sprache
Bahia,Portugiesisch
Welthandelsorganisation (WTO),Französisch
Sowjetisch Weißrussland,Russisch <OR> Weißrussisch
Republik Artsakh,Armenisch
Solna,Schwedisch
Türkische Regierung,Türkisch
Royalist,Spanisch
Kroatien,Kroate <OR> Kroatisch <OR> Kroatisch <OR> Kroatisch
Luxemburg,Französischsprachig <OR> Luxemburgisch <OR> Französisch <OR> Luxemburgisch <OR> Luxemburg <OR> Deutsch <OR> französischsprachig <OR> Französisch <OR> Lëtzebuergesch <OR> Deutschsprachig <OR> Luxemburgisch <OR> französischsprachig
Melitopol,Ukrainisch <OR> Russisch
Iran,Persisch
Graubünden,Rätoromanisch <OR> Italienische Sprache <OR> Rätoromanisch
Sonvilier,Französisch
Pukkila,Finnisch
Frankreich,Französischsprachig <OR> Metropolitan Französisch <OR> Französisch <OR> Französisch <OR> Standardfranzösisch <OR> Altfranzösisch <OR> FR <OR> Französisch <OR> Frankophonie <OR> französischsprachig <OR> Französisch <OR> französischsprachig
Niederländisch Guiana,Niederländisch
Mann,Englisch <OR> Manx-Gälisch <OR> Manx <OR> Manx
Italien,Italienische Sprache
Estland,Võro-Dialekt <OR> Estnischsprachig <OR> Estnisch <OR> Estnisch
Internationale Kommission für Beleuchtung,Französisch
Salomons.,Englisch
Paraguay,Guarani <OR> Spanischsprachig <OR> Guaraní <OR> Spanisch <OR> Guaraní <OR> Guaraní <OR> Spanisch <OR> Guarani <OR> Hispanisch <OR> Guarani
Maggia (Gemeinde),Italienische Sprache
Colorado,Englisch
Laihia,Finnisch
Litauen,Litauische Sprache <OR> Alt-Ruthenisch <OR> Litauisch <OR> Ruthenisch <OR> Litauische Sprache
Valencianische Region,Spanisch <OR> Katalanisch <OR> Valencianisch
Tschukotka,Tschuktschen <OR> Russisch <OR> Tschukotka
England,Englisch <OR> Englisch <OR> Modernes Englisch <OR> anglophon
Nenetsischer Autonomer Kreis,Nenets <OR> Russisch
Schanghaier Kooperation Organisation,Chinesische Sprache
Kanadier,Französischsprachig <OR> Englisch <OR> Englisch <OR> Französisch <OR> Anglophone <OR> Französisch <OR> französischsprachig <OR> Französischsprachig <OR> Französisch <OR> französischsprachig
Madras Stadt,Tamil
Pajala Gemeinde,Schwedisch <OR> Finnisch
Belarussisch,Russisch
Malayalam,Hindi
Locarno,Italienische Sprache
Veii,Etruskisch
Oströmisch (Byzantinisch),Latein
NKR,Armenisch
Finnland,Schwedisch <OR> Schwedischsprachig <OR> Finnische Dialekte <OR> Schwedischsprachig <OR> Finnischsprachig <OR> Finnisch <OR> Finnisch <OR> Finnisch <OR> Schwedisch
Karelisch,Finnische Grenze <OR> Russisch <OR> Karelien <OR> Finnland
Cologny,Französisch
Taiwan,Putonghua <OR> Mandarin <OR> Modernes Standard-Mandarin <OR> Guoyu <OR> Standardsprache <OR> Modernes Hochchinesisch <OR> Hochchinesisch
Enontekiö,Finnisch
Serbisch-orthodox,Serbisch <OR> Serbische Sprache <OR> Српска ћирилица
Ghanaisch,Englisch <OR> anglophon
Nationales Hauptstadtterritorium,Urdu <OR> Hindi
Tuusniemi,Finnisch
Filipina,Englisch <OR> Filipino
Arjeplog,Sami <OR> Sami <OR> Schwedisch
Baskirisch,Baschkortostan
Lydia,Lydische Sprache <OR> Lydische Sprache
Miquelon,Französisch
"Agarak, Aragatsotn.",Armenisch
Haiti,französisch Kreol <OR> Französischsprachig <OR> Haitianisch Kreol <OR> Haitianisch Kreol <OR> Kreyòl <OR> Französisch <OR> Kreolisch <OR> FR <OR> Haitian Kreyòl <OR> Kreyòl <OR> Kreolisch <OR> französischsprachig
Deheubarth,Walisisch <OR> Walisisch
Ukraina,Ukrainisch <OR> укр
Moskauer Staat,Russisch
Guinea,Französisch <OR> französischsprachig
Badan für Sprachentwicklung und -förderung,Indonesisch <OR> Indonesisch <OR> Indonesien
Spanischer Staat,Spanisch
Lëtzebuergesch,Französisch
Couto Mixto,Spanisch <OR> Galicische Sprache <OR> Portugiesisch
BRUNEI,Englisch <OR> Englisch <OR> Malaiisch <OR> Malaiisch <OR> Malaiisch <OR> Malaiisch
Lesotho,Sotho <OR> Englisch <OR> Englisch <OR> Südliches Sotho <OR> Sotho <OR> Sesotho-Sprache <OR> Sesotho-Sprache
Pyhtää,Schwedisch
BRATEN,Serbische Sprache <OR> Српска ћирилица
Kaimaninseln,Englisch
Vichyist,Französisch
Aserbaidschanische Republik,Aserbaidschanisch <OR> Aserbaidschanisch
Tschechische Republik,Tschetschenisch <OR> Russisch <OR> Tschetschenisch
Kwilu,Kikongo <OR> Kongo
Mauritianisch,Englisch <OR> Französisch
Nordkosovo,Serbische Sprache <OR> Српска ћирилица
Mandat Palästina,Hebräisch <OR> Englisch <OR> Hebräisch <OR> Modernes Hebräisch
Visayanische Akademie der Künste und Buchstaben,Cebuano <OR> Cebuano
Afrikanisch-Amerikaner,Englisch
Vichy-Regierung,Französisch
Espoo,Schwedisch <OR> Finnisch
Macao Sonderverwaltungsregion,Chinesische Sprache <OR> Portugiesisch
Sääminki,Finnisch
Farah-Provinz,Dari
São Tomé und Príncipe,Portugiesisch
Mordwinische Republik,Russisch
Vörå,Schwedisch <OR> Finnisch
Bundesstaat Goshen,Niederländisch
Thais,Thailändisch
Liberia,Englisch <OR> Englisch <OR> anglophon
Petäjävesi,Finnisch
Académie Française,Französisch <OR> Französisch
Südkorea,Koreanische Sprache <OR> Koreanisch <OR> Hangul <OR> Nordkoreanisch <OR> 한국어
Bermudianer,Englisch
Faido,Italienische Sprache
Saltvik,Schwedisch
Normannisches Sizilien,Griechisch
Nepalesische Poesie,Nepalische Sprache
Bartangi Sprache,Gorno-Badakhshan Autonome Provinz
Siikainen,Finnisch
Achaemenidische Dynastie,Elamitisch <OR> Elamitisch
Kabul,Dari
Baskischer Präsident,Spanisch
Pakistan,Urdu <OR> Urdu <OR> Englisch <OR> Englisch <OR> Urdu <OR> Standard-Urdu <OR> Urdu
Örebro Landkreisrat,Schwedisch
Reichskommissariat Moskowien,Russisch
Pontianak,Malaiisch
Helsinki,Schwedisch <OR> Finnisch
Esa.,Französisch
Kjustendil,Bulgarisch
"Aura, Finnland.",Finnisch
Valencia,Spanisch
Tschetschenisch,Russisch <OR> Russisch
Berg Gemeinde,Schwedisch
Akkadisches Reich,Akkadisch <OR> Akkadisch
Philippinische Regierung,Filipino
Antigua,Englisch
Kabardino-Balkarien,Karatschai-Balkar <OR> Kabardisch <OR> Russisch <OR> Kabardisch
Daykundi-Provinz,Dari
Flämische Region,Niederländisch <OR> Niederländisch
Utah,Englisch
Imperiale Zeiten,Griechisch <OR> Latein
Karlskoga Gemeinde,Schwedisch
Hyderabad (Indien),Telugu-Sprache
Tatarische Sprache,Tatarische Sprache <OR> Russisch
Französisch-Kanadier,Französisch
SEIN.,NL <OR> Niederländisch <OR> DE <OR> Französisch <OR> FR
Laitila,Finnisch
Uganda,Englisch <OR> Englisch <OR> Kiswahili-Sprache <OR> anglophon <OR> Suaheli <OR> anglophon <OR> Kiswahili-Sprache
Donetsk–Krivoy Rog Sowjetrepublik,Russisch
Perm.,Russisch
Danzig,Polnisch <OR> Germanisch <OR> Deutsch <OR> germanisiert <OR> Deutschsprachig
ASEAN,Indonesisch <OR> Filipino <OR> Thailändisch <OR> Chinesische Sprache <OR> Indonesien
Wappo,Englisch
Altes Assyrisches Reich,Akkadisch
Wallis,Französischsprachig <OR> Französisch
Kork,Irische Sprache <OR> Englisch <OR> Gälisch <OR> Gaeilge <OR> Irisch-Gälisch <OR> Irische Sprache <OR> Irischsprachig <OR> Modernes Irisch
MERCOSUR,Spanisch <OR> Portugiesisch
Nivala,Finnisch
Yverdon-les-Bains,Französisch
Tonga,Englisch <OR> Tongaisch <OR> Englisch
Vereinte Nationen Organisation,Spanisch <OR> Englisch <OR> Russisch <OR> Französisch
Polynesien,Französisch
Provinz Banten,Javanesisch
Humppila,Finnisch
Italienische Studien,Italienische Sprache
Punkalaidun,Finnisch
Kiribati,I-Kiribati <OR> I-Kiribati <OR> Gilbertese <OR> Kiribati
Universität von Macau,Englisch <OR> Chinesische Sprache
Serbien,Serbisch <OR> Serbisch Latein <OR> Serbische Sprache <OR> Српска ћирилица <OR> Serbische Sprache <OR> Standardserbisch <OR> Serbische Sprache <OR> Serbischer Nachname <OR> Altserbisch
Die Serenissima.,Italienische Sprache
Guinea-Bissau,Portugiesisch
Pariser Kommune,Französisch
Ravenna,Latein
Mercia,Altenglisch <OR> Altenglisch <OR> Latein
Campione D'Italia,Italienische Sprache
Retalhuleu-Departement,K'iche' (Quiché)
Sowjetisierung,Russisch <OR> Russisch
Amerikanisiert,Englisch <OR> anglisierte
Ain Zohra,Amazigh
Karatschai-Tscherkessische Republik,Kabardisch <OR> Nogay <OR> Abaza <OR> Karatschai-Balkar <OR> Russisch
Pays de la Loire,Gallo <OR> Bretonisch
Mexiko,Spanisch <OR> Hispanisch <OR> Spanisch
Kerala,anglisierte <OR> Malayalam-Sprache <OR> EN <OR> Malayalam-Sprache <OR> Englisch <OR> Englisch <OR> Malayalam Musik <OR> Malayalam <OR> Malayalam <OR> Malayalam <OR> Malayalam <OR> ML
Griechisch-Orthodoxe Kirche,Griechisch <OR> Griechischsprachig <OR> Koine-Griechisch
Ruokolahti,Finnisch
Vereinigte Staaten von Amerika,Englisch <OR> Englisch
Filipinos,Filipino
Maharashtrian,Marathi
Stockholms kommun,Schwedisch
Köyliö,Finnisch
Burkiner,Französisch
Niederländisches Königreich,Niederländisch
Kalix Gemeinde,Schwedisch <OR> Schwedisch <OR> Finnisch
Mynämäki,Finnisch
Pyhäranta,Finnisch
Westliche Sahara,Spanisch
Inguschetien,Russisch <OR> Ingusch
Asturien,Spanisch
Salo.,Finnisch
Morges,Französisch
Övertorneå Gemeinde,Schwedisch <OR> Finnisch
Île-de-France,Französisch
Väståboland,Finnisch
Elfenbeinküstler,Französisch
Antillianisch,Niederländisch <OR> Papiamento
Florida,Englisch <OR> Englisch
Naantali,Finnisch
Tohmajärvi,Finnisch
Katalonien,Katalanisch <OR> Spanisch <OR> Katalanisch <OR> Katalanisch <OR> Katalanisch <OR> Kastilisch
Valencianisch,Spanisch <OR> Kastilisch
Irische Republik,Englisch <OR> Irische Sprache
Arkansas,Englisch
Imperiales Spanisch.,Spanisch
Malediven,Maldivisch <OR> Dhivehi
Internationale Atomenergie-Organisation,Russisch
UdSSR,Russisch <OR> Russischsprachig <OR> Russisch <OR> Russisch
Drittes Jugoslawien,Serbische Sprache
Gamlakarleby,Schwedisch <OR> Finnisch
Dagestan,Dargin <OR> Kumyk <OR> Aserbaidschanisch <OR> Rutul <OR> Aserbaidschanisch <OR> Russisch <OR> Tschetschenisch <OR> Avar <OR> Lezgisch <OR> Dargwa <OR> Lezgisch <OR> Tsaxur <OR> Lezgisch <OR> Dargin <OR> Agul <OR> Lezgisch <OR> Aghul <OR> Kumyk <OR> Nogai <OR> Avar
Hochwohlgeborene Republik,Italienische Sprache <OR> Venezianisch <OR> Latein
Kaschubien,Kaschubisch <OR> Polnisch <OR> Kaschubisch
Demokratisches Kampuchea,Khmer
Republik Berg-Karabach,Armenisch
Khabarowsk Krai,Russisch
Tyrnävä,Finnisch
Provenzalisch,Französisch
Lapua,Finnisch
Euskadi,Spanisch <OR> Baskisch <OR> Baskisch
Bosnisch,Serbisch <OR> Bosnisch <OR> Српска ћирилица <OR> Bosniake <OR> Kroatisch <OR> Serbische Sprache <OR> Serbischer Nachname <OR> Kroate
Wallonen,Französisch
Eretz Israel,Hebräisch
Laos VR.,Lao-Sprache
Sowjetrußland,Russisch <OR> Russisch
Nordwales,Walisischsprachig <OR> Walisisch
Kirgisistan,Russischsprachig <OR> Kirgisisch <OR> Kirgisisch <OR> Kirgisisch <OR> Kirgisisch <OR> Russisch <OR> Russisch
Juankoski,Finnisch
Weißruthenische SSR,Polnisch <OR> Russisch <OR> Weißrussisch
Pazifische Allianz,Spanisch
OCSE,Italienische Sprache
"Simo, Finnland.",Finnisch
Provinz Kyustendil,Bulgarisch
Jingpho,Kachin-Staat
Simo.,Finnisch
Trentino-Südtirol,Italienische Sprache
Venedig,Venetien <OR> Italienische Sprache <OR> Venezianisch <OR> Italienische Sprache <OR> Latein <OR> Altes Italienisch <OR> Venezianisch <OR> Venezianisch
Grönland,Grönländische Sprache <OR> westgrönländisch <OR> Grönländische Sprache <OR> Kalaallisut Sprache <OR> westgrönländisch <OR> Kalaallisut Sprache
Slowakisch,Slowakisch
Portugiesisches Regime,Portugiesisch
Bosco Gurin,Italienische Sprache
Serbisch-orthodoxe Kirche,Serbische Sprache <OR> Serbische Sprache <OR> Српска ћирилица
Brändö,Schwedisch
Fredrikshavn,Finnisch <OR> Finnisch
Bibelübersetzungen in die Sprachen der Philippinen.,Philippinische Sprachen
"Outokumpu, Finnland.",Finnisch
Salomonen,Englisch <OR> Englisch
Nunavut,Französischsprachig <OR> Inuinnaqtun <OR> Inuktitut <OR> Englisch <OR> Französisch <OR> Französisch <OR> Inuktitut <OR> französischsprachig <OR> Inuktitut
Abchasisch,Abchasisch <OR> Russisch
Grönland,Grönländische Sprache <OR> Kalaallisut Sprache
SCG,Serbische Sprache
Aomen,Chinesische Sprache
Niederländisch-Antillisch,Niederländisch
Vatikanstadt,Italienische Sprache
Inka-Reich,Quechua <OR> Quechua
Svensksund,Finnisch
Baskirisch,Russisch <OR> Baschkortostan
Armee-Publik-Schule,Englisch
Holland,Niederländisch
Schwedisch,Romani <OR> Finnisch
