source,target
لاچوکا ڈوجا,پولینڈ
امبنے,فرانس
اوریج,کروشیا
توجی اسٹیشن,جاپان
روپکی,پولینڈ
باتورامپون پوائنٹ,فلپائن
ڈریگودول,صربیا
بوروویکی,پولینڈ
جاکوبوو-وینگیلن,پولینڈ
فلوریڈا میں 2016 کے امریکی سینیٹ کے انتخابات,ریاستہائے متحدہ
اکچاکنٹ,ترکی
اسپرگ، ویسٹ ورجینیا,ریاستہائے متحدہ
ایکسماوت گلف اسٹیشن,آسٹریلیا
شادی شدہ رہائش منصوبہ,بھارت
سائکامور، اوہائیو,امریکہ <OR> ریاستہائے متحدہ
پیکو ضلع,فلپائن
روم ایئر ڈویلپمنٹ سینٹر,امریکہ
خیوس آگ,ارجنٹائن
سمین,بلغاریہ
ہوپرز کراسنگ، وکٹوریہ۔,آسٹریلیا
وادی جونیئر واریرز,امریکی
بودانور,بھارت
ثقافتوں کا میوزیم (بازل),سوئس
ٹائر سو سینٹر,سویڈن
بومینیل,فرانس
جنرل موسکونی، سالتا۔,ارجنٹائن
بولشوی سولوویٹسی جزیرہ,روس
شہرک دریا کنار,فارسی <OR> ایران
بورسچوف,یوکرین
1954 ارجنٹائن گرینڈ پری,ارجنٹائن
کیرچبرگ خانقاہ,جرمنی
سان جوز، سان پابلو، لاگونا۔,فلپائن
کیپیٹل ون 360,ریاستہائے متحدہ
ایلکسلبین,جرمنی
فورولہوگنا,ناروے
بتاگولا,سری لنکا
خمیس ملیانہ,الجزائر
ایملنگ,فرانس
کاپوسزرداہیلی,ہنگری
لودزینکا گورنا,پولینڈ
لینکاسٹر یادگار (وائسوامپچ، لکسمبرگ),لکسمبرگ
کیلبورگ (وربندزگیمائنڈ),جرمنی
اینڈوور سینٹرل اسکول,امریکہ
شکودر کاؤنٹی کے گاؤں,البانیہ
بیسٹن,جرمنی
موکیرن-لوبرگ-فلیمنگ,جرمنی
تنگاکو,تووالو
کامینا (ٹریبیچ ضلع),چیک جمہوریہ
رَاؤل لیلیشتilor,رومانیہ
شرابین,ایران
سوسنوا گورا,پولینڈ
کولونیس، پودکارپاتکی وویوڈشپ۔,پولینڈ
پاتھ وے جینومکس,امریکی
ایشیا ما-دیرہ,جاپان
کولمبو پورٹ میری ٹائم میوزیم,سری لنکا
سان ڈیاگو کے ریاست سے پہلے کے میئرز کی فہرست,ریاستہائے متحدہ
کورواڈون,فرانس
محنت کش پارٹی (نائجیریا),نائیجیریا
تاجک سوویت سوشلسٹ ریپبلک,سوویت اتحاد <OR> روسی
پہاڑ ابانتوس,اسپین
ویلڈن (پیگنٹز),جرمنی
کاپ,آسٹریلیا
فونل ریکارڈز,فن لینڈ
لیبریٹر میوزک,نیچے کی طرف <OR> آسٹریلیا
اوروویل,امریکہ <OR> ریاستہائے متحدہ
جنٹری، آرکنساس,ریاستہائے متحدہ
این پی اسمتھ پائونیر ہارڈویئر اسٹور,ریاستہائے متحدہ
ڈورانگو، بسکائی۔,اسپین
ڈومانابا,مالی
سرگ، خوزستان,فارسی <OR> ایران
اسٹیڈیم رینکہوف,سویٹزرلینڈ
پہاڑ ایریا,فلپائن
تنہائی,ریاستہائے متحدہ <OR> امریکی
لا فالدا، Córdoba,ارجنٹائن
ارنساس پاس آزاد اسکول ڈسٹرکٹ,امریکہ
داشبلق، شکی,آذربائیجان
ہرا سیغیرہ سینیگوگ,تیونس
مشرقی خطہ، یوگنڈا۔,یوگنڈا
جھیل چیبارکل,روس
چروسٹی ویسینسکی,پولینڈ
2011 ہسپانوی عام انتخابات,اسپین
2000 اولمپکس,آسٹریلیا
زیہان، ٹاسمانی,آسٹریلیا
سان مارٹینو ڈی آنتا (سابروسا),پرتگال
کلین، کلینسکی ضلع، ماسکو اوبلاست۔,روس
ساب بوفورس ڈائنامکس,سویڈن
انگولا کی جغرافیہ,انگولا
قہرمانلو,فارسی <OR> ایران
بوبروکا، منکی کاؤنٹی۔,پولینڈ
تاب ہائی اسکول,امریکہ
سیلٹک کپ,آئرلینڈ
والے بی۔,پولینڈ
ڈیٹن، رچلینڈ کاؤنٹی، وسکونسن۔,ریاستہائے متحدہ
پاکستان کے سینیٹ کے چیئرمین,پاکستان
پوست واتی کان,ویٹیکن سٹی <OR> ویٹیکن سٹی ریاست
لوئٹوکیتوک ہوائی اڈہ,کینیا
ہلابی، سینٹ اینڈریو، بارباڈوس۔,بارباڈوس
فرا نواریس,اطالوی
ریت کا جزیرہ,ویتنام
گیبوسٹڈ چیپل,ناروے <OR> ناروے
سانت'انڈریا دی کونزا,اٹلی
چنارِ علیا، ہمدان,فارسی <OR> ایران
میریویل، کووازولو-ناتال۔,جنوبی افریقہ
برج، بجنورد۔,ایران
فیئر فیلڈ ٹاؤن شپ، میڈیسن کاؤنٹی، اوہائیو,ریاستہائے متحدہ
ایلیبو-باداسو,آئوری کوسٹ
تبت، بکان۔,فارسی <OR> ایران
سان جسٹو، سانتا فی۔,ارجنٹائن
ولگا-ڈنیپر,روس
ہیزل گرین، الاباما,ریاستہائے متحدہ
فلی نور ٹاؤن، ورجینیا,ریاستہائے متحدہ
ویکونڈا جھیل,ریاستہائے متحدہ
آرنہم پوسٹ مل (1946),نیدرلینڈز
زوتوکی,چیک جمہوریہ
لوبو، باتangas,فلپائن
حسن طبیب,فارسی <OR> ایران
اسکاٹ لینڈ کاؤنٹی، شمالی کیرولائنا,امریکہ <OR> ریاستہائے متحدہ
چاہ شور، فصا۔,فارسی <OR> ایران
کاوابوکی اسٹیشن,جاپان
سیچوان بین الاقوامی مطالعات یونیورسٹی,چین
ہوگلی,بھارت
شمالی آرل سمندر,قازقستان
اندلس,ہسپانوی <OR> اسپین
وینگرزینووک,پولینڈ
ویلاورڈے ڈی میڈینا,اسپین
لائمیرسہیم,جرمنی
شین-کیریو اسٹیشن,جاپان
جیسا کہ پوئسی۔,فرانس
یشیلکوی، بولُو۔,ترکی
ٹٹ کن,فارسی <OR> ایران
ڈنمارک-صربیا تعلقات,صربیا
کاتسورا علیحدہ محل,جاپان
ڈوائر ہائی اسکول,ریاستہائے متحدہ
عظیم قحط کا امریکی معیشت پر اثر,ریاستہائے متحدہ
اٹرنس,اٹلی
پارٹی,آئرش <OR> آئرلینڈ
پولا دریا,روس <OR> روسی
اتھلون، ایڈمنٹن۔,کینیڈا
بویلک (ٹاؤن لینڈ),آئرلینڈ
پوبلاسیون ڈی کامپوس,اسپین
ارمتلو، بیابرت۔,ترکی
سوئس ٹاور,متحدہ عرب امارات
ڈراواگارڈونی,ہنگری
نورا فری کرسچن چرچ,ریاستہائے متحدہ
اسٹریٹفورڈ، نیو ہمپشائر,ریاستہائے متحدہ
ورٹنگ ہائی اسکول,ریاستہائے متحدہ
نیو کیسل، نیو ساؤتھ ویلز,آسٹریلیا
KFLD,امریکہ
ٹریسٹر رن,ریاستہائے متحدہ
کاسزو با لیسنا,پولینڈ
فورٹ پینمور,ریاستہائے متحدہ
آسٹریلوی ٹیکس دفتر,آسٹریلیا
مونٹی روزا,سویٹزرلینڈ <OR> سوئس
سانتا کروز دو پیاؤئی,برازیل
پالنگا دیہی ضلع,فارسی <OR> ایران
لومل یونائیٹڈ,بیلجیم
جان آر رائٹ ہاؤس,ریاستہائے متحدہ
کلید بار، سومعہ سارا۔,فارسی <OR> ایران
ایت نوال مزدا,الجزائر
پورٹرز لیک ہوائی اڈہ,کینیڈا
784ویں ٹینک بٹالین (ریاستہائے متحدہ),امریکہ
جمہوریہ دن (کینیڈا),کینیڈا <OR> کینیڈیائی
ہاسل (دریا),جرمنی
ای ڈی ای ایس,یونانی <OR> یونان
مارکیش ہیڈ,جرمنی
ایلگن، اونٹاریو,کینیڈا <OR> کینیڈیائی
جاوید,آذربائیجان
کیپ کیپریکورن,آسٹریلیا
ابیان، ایران,فارسی <OR> ایران
کızılgeçit,ترکی
گرا بowo پارچوفسکی,پولینڈ
گولی رِد,صربیا
ٹیلیاسونرا انٹرنیشنل کیریئر,سویڈن
ڈینوزے,فرانس
والواسون,اٹلی
جاکونڈا دریا (پارا),برازیل
ٹرافیسو,آئوری کوسٹ
نورانی,بھارت
بوگومیل (گاؤں),بلغاریہ
نینگان,آسٹریلیا
سی. اے. روزیٹی، ٹلچہ۔,رومانیہ
لندن کونا,گیمبیا
موریسینیا,ریاستہائے متحدہ <OR> اتحاد <OR> امریکہ <OR> امریکی
ٹرنوف,چیک جمہوریہ
سالامیس,یونان
لائسیو سان جوسé,چلی
وادیہ کالڈا دریا (سومیش),رومانیہ
کالوکان شہر,فلپائن
وروانس,فرانس
عظم آباد,فارسی <OR> ایران
بیگنو، پلک کاؤنٹی۔,پولینڈ
ریچلینڈ ٹاؤن شپ، ڈیفائنس کاؤنٹی، اوہائیو۔,ریاستہائے متحدہ
تنگِ اسماعیل,فارسی <OR> ایران
رومن کیتھولک ڈائیوسیس آف ایکوئیکے,چلی
قومی کسان پارٹی,رومانیائی <OR> رومانیہ
پالچیقلی,فارسی <OR> ایران
ڈوس کاوالوس دریا,برازیل
پلنجے,لتھوانیا
امگن، آرکنساس,ریاستہائے متحدہ
نیو ہینور,پاپوا نیو گنی
کاراتیپے، انطالیہ۔,ترکی
اگلو، نیو یارک,امریکہ
ڈومپیئر-سر-ہیری,فرانس
سینٹ بارناباس کی کلیسیا (ایروینگٹن، نیو یارک),ریاستہائے متحدہ
نیشی-تاکاشیماڈائرا اسٹیشن,جاپان
ایچ.ای.آر.,ریاستہائے متحدہ <OR> امریکی
کوکا,جنوبی کوریا
بیلوویل ٹاؤن شپ، چوٹوکو کاؤنٹی، کنساس۔,امریکہ
کامیئنا وولا، ماسوین ویوودشپ,پولینڈ
کرندابیل وین,صومالیہ
داری چار گزی پور,بنگلہ دیش
آزاد گاز,فارسی <OR> ایران
کوسٹ گارڈ ریزرو,ریاستہائے متحدہ <OR> امریکہ
ریاستی عدالتیں,سنگاپور
کینی کینی ک، کولوراڈو,ریاستہائے متحدہ <OR> امریکہ
اللہ-یون,روس
روزہرانے (سویتاوی ضلع),چیک جمہوریہ
سیاہ بل، خوشخبر,فارسی <OR> ایران
شمالی ملاکا,بھارت
ریو 2016,برازیل
پنجکورہ دریا,پاکستان
مونٹریڈون,فرانس
ونسٹر,ناروے
ہوئنگ وی,ویتنام
میزن ہیڈ,آئرش <OR> آئرلینڈ
برسلز دارالحکومت علاقہ,بیلجیئن
بکنگھم، الینوائے,ریاستہائے متحدہ
گورنجے کرائنسے,صربیا
بانگ کاپی ضلع,تھائی لینڈ
روسیل پہاڑ,پاپوا نیو گنی
ٹورے مہو,اسپین
گار فیلڈ پارک (انڈیاناپولس),ریاستہائے متحدہ
لیڈبیٹر گارڈنز، ڈلاس,ریاستہائے متحدہ
ٹرزچیونیٹسا,پولینڈ
کیپپیسہاؤزن,جرمنی
تمبل,آذربائیجان
غنول,پاکستان
کل کی سرزمین,ریاستہائے متحدہ <OR> جاپان <OR> چین <OR> امریکی
مدھوریجابدی,نیپال
وارگیم,برازیل
طالب نگر,بھارت
ہوہنوانگ قلعہ,آسٹریا
گنیز,آئرش <OR> آئرلینڈ
ریجنہ نمائش پارک,کینیڈا
سینٹ-ہیلیر-کوٹس,فرانس
چیکوفسکی مدویڈی,روس
جھیل موری,ریاستہائے متحدہ
اسٹیفنی فالز,کینیڈا
ایس بی ایس,کوریا <OR> جنوبی کوریا <OR> جنوبی کوریا <OR> آسٹریلیا
اسٹرلنگ سٹی، ٹیکساس,امریکہ
اکنافن,نائیجیریا
ہڈسن (ایمٹ),کینیڈا
کوالیر,فرانس
کارہنکیروس,فن لینڈ
بویل ہائٹس,ریاستہائے متحدہ <OR> امریکی
لاگونا پارک، ٹیکساس,ریاستہائے متحدہ
کوڈل,امریکہ
اندلس,ہسپانوی <OR> اسپین
ہیمبرگ,نیدرلینڈز
آف ٹیکل (جنگی منصوبہ),امریکہ
اوکر (گوسلار),جرمنی
ژونگلو,چین
نویٹگڈاچٹ ڈیم قدرتی تحفظ علاقہ,جنوبی افریقہ
آرچ بشپ میک نکولس ہائی اسکول,امریکہ
کاموندو,کینیا
نیو یارک اسٹیٹ روٹ 415,ریاستہائے متحدہ
کالپانی ریلوے اسٹیشن,پاکستان
اسکولی,قبرص
الکنندا,بھارت
کیبل نیوز نیٹ ورک (سی این این),امریکی
ڈاؤن ٹاؤن ایم آر ٹی اسٹیشن,سنگاپور
رینل/ٹنگوا ہوائی اڈہ,سلیمان جزائر
میکنزی دریا,کینیڈا <OR> کینیڈیائی
ہیزلڈین، ایڈمنٹن,کینیڈا
ویلا یونین,ارجنٹائن
اگستوویک,پولینڈ
الیکٹرانکس سٹی,بھارت
اکرشس,ناروے <OR> ناروے
مائنرا اسکنڈیدا,چلی
ریچ فیلڈ آئل,امریکی
سانسز,فارسی <OR> ایران
سیلرینا/شکلرینا,سوئس
جانگہنگ,جنوبی کوریا
زمین کی تہہ,فرانس
یوآن یانگ کوئلے کی کان کا دھماکہ,چین
رودا، سیلیسیا کی صوبائی حکومت,پولینڈ
نایومبو,ٹوگو
گریٹر کنساس سٹی گالف کلاسک,امریکہ
کالجری-شمالی پہاڑ,کینیڈا
ڈولنز بے، نیو ساؤتھ ویلز,آسٹریلیا
ہنڈکی، خیبر پختونخوا۔,پاکستان
کیریو,فرانس
نوملری,بنگلہ دیش
کگلر ٹاؤن شپ، سینٹ لوئس کاؤنٹی، مینیسوٹا۔,ریاستہائے متحدہ
شمالی برانفورڈ، کنیکٹیکٹ,ریاستہائے متحدہ <OR> امریکی
باردسیر,فارسی <OR> ایران
ہوئی ہاؤس,ریاستہائے متحدہ
ارگ شبی,مراکش
واسٹان,فارسی <OR> ایران
مولود مامرئی یونیورسٹی آف تیذی اوزو,الجزائر
مرٹزن,فرانس
ہدیروشاğı، فیکے۔,ترکی
ٹوماشپیل ریجن,یوکرینی <OR> یوکرین
اسٹاروکادومسکی جزیرہ,روسی فیڈریشن <OR> روس
ویلیئم اسٹاؤن، میزوری,ریاستہائے متحدہ
سانتو ڈومنگو ڈی لا کیپیلا ضلع,پیرو
باشچی,بوسنیا
وولا مارادزکا,پولینڈ
ہومۂ کرند دیہی ضلع,فارسی <OR> ایران
تو کیسیس کارنکس۔,فرانسیسی <OR> فرانس
وادی سوشیلر دریا (شوشیٹا),رومانیہ
لا نیوویل-بوسمونٹ,فرانس
گیلڈرلینڈ,ڈچ آدمی <OR> نیدرلینڈز <OR> نیدرلینڈز <OR> ڈچ
توکان دریا,رومانیہ
وونڈ,امریکی
ڈیس پلےنس کریٹر,ریاستہائے متحدہ
بونیتو دریا (الونزو دریا),برازیل
والمن,فارسی <OR> ایران
ٹرکومو، یونان,یونان
سٹی سینٹر (یوٹا اسٹیشن),ریاستہائے متحدہ
مو لینو,فرانس
پاکا,ایسٹونیا
ویڈیرا ہوائی اڈہ,برازیل
C&O 2755,امریکہ
کارسن کاؤنٹی,ریاستہائے متحدہ
چارلروا میٹرو لائن 2,بیلجیم
پستک,فارسی <OR> ایران
اکپافو,نائیجیریا
شیلو انns,ریاستہائے متحدہ <OR> امریکہ
Örtofta قلعہ,سویڈن
ڈنکن ولیج,جنوبی افریقہ
تندوجہاںیاں,پاکستان
آرچولیٹا,ریاستہائے متحدہ <OR> امریکی
سانتا باربرا دریا,بولیویا
تومیموٹو کینکیچی یادگار میوزیم,جاپان
یئر اور پلیٹوز کی کمیونٹی,فرانس
پولک ٹاؤن شپ، مونو رو کاؤنٹی، انڈیانا,ریاستہائے متحدہ
کگلکتک ہائی اسکول,کینیڈا
برگھم یانگ یونیورسٹی آر بورٹم,امریکہ <OR> ریاستہائے متحدہ
قومِ دہقان,افغانستان
ٹائیگر گلوبل,امریکی
شمالی روزو، منی سوٹا,ریاستہائے متحدہ
چنگاریاں,امریکہ <OR> ریاستہائے متحدہ <OR> امریکہ <OR> امریکی
3D ریلمز,ریاستہائے متحدہ <OR> امریکی
تنgeh-ye Raz,فارسی <OR> ایران
گورنیچا، مغربی پومیرینیا صوبہ,پولینڈ
ریاستہائے متحدہ کا کسٹم ہاؤس (بالٹیمور، میری لینڈ),ریاستہائے متحدہ
روٹرڈیم پانڈا'ز,نیدرلینڈز
ڈوڈیشتی نوئی,رومانیہ
ٹانگے، بم۔,برکینا فاسو
سماسی,اطالوی
غرور,فرانس
ہیلسنگبورگ ایس ایس,سویڈش
چینجیاپنگ بس اسٹیشن,چین
نکچئون اسٹیشن,جنوبی کوریا
ویراک,فرانس
عینہوندِ عبداللہ,فارسی <OR> ایران
یارسک ضلع,پیرو
لیز، وینڈے۔,فرانس
ویلکینیا، نیو ساؤتھ ویلز۔,آسٹریلیا
سنگِ ریزہ، جنوبی خراسان,فارسی <OR> ایران
جنوبی کینسنگٹن، میری لینڈ,ریاستہائے متحدہ
مشی گن ٹاؤن شپ، کلنٹن کاؤنٹی، انڈیانا۔,ریاستہائے متحدہ
کیمپنیوزویل,فرانس
میلونویس,چیک جمہوریہ
ایمک حیارڈن علاقائی کونسل,اسرائیل
ایستودینٹس ہویلوا,اسپین
اسٹریٹفورڈ، پرنس ایڈورڈ آئی لینڈ۔,کینیڈیائی
کاراسووا,نائیجیریا
ڈیناریئس,روم <OR> رومی دور <OR> رومی
اونونیمچی اسٹیشن,جاپان
سینٹ-انڈرے-ڈی-ریسٹگوش، کیوبک,کینیڈا
کیپیٹنگا دریا,برازیل
ناؤرو قومی قانون,نارو
ہلینک ناد ہرونوم,سلوواکیہ
اوراوا پیریش,ایسٹونیا
سیمنز ارینا,لتھوانیائی <OR> لتھوانیا
رائسنگھ نگر تحصیل,بھارت
ویئرزبنو، مغربی پومیرینیا کے صوبے,پولینڈ
مینگوسی,پولینڈ
وینگوکی، مغربی پومیرینیا صوبہ,پولینڈ
KWIR-LP,امریکہ
گہرآباد، مرکزی,فارسی <OR> ایران
نیروینڈن کی جنگ (1793),بیلجیم
اہلرستڈ,جرمنی
سکومونو,غنا
سینٹ-وکٹر-روزوڈ,فرانس
چونگتار کانگری,چین
مچچن، ماسوین ویوودشپ,پولینڈ
تیخوów نواں,پولینڈ
مونرو ٹاؤن شپ، اینڈرسن کاؤنٹی، کنساس,ریاستہائے متحدہ
ابو علیمہ، ہفتکل۔,فارسی <OR> ایران
بگڈوگرا,بھارت
ابو دیان,یمن
ایف سی انرجی کوٹبوس,جرمنی
بیپو اسٹیشن,جاپان
انڈونیشیائی قومی راستہ 3,انڈونیشیا
چوکلی-کراجewo,پولینڈ
کالییکس چرچ,سویڈن
پالز ویلی، اوکلاہوما,ریاستہائے متحدہ <OR> امریکی
لکا پوکپوسکا,کروشیا
اوبر وائز، جرمنی,جرمنی
WHFG,امریکہ
خومرودویہ، رفسنجان,فارسی <OR> ایران
پوریکاتو,برازیل
گنر,ریاستہائے متحدہ
قومی شہری پارٹی (ہنگری),ہنگری
زنویمو ضلع,چیک <OR> چیک جمہوریہ
فونٹینرمونٹ,فرانس
مارچ فیلڈ,بارباڈوس
لا ٹور-ڈو-کریو,فرانس
گلیکسی ایئرلائنز (ریاستہائے متحدہ),امریکہ
گینس ول، جارجیا,امریکہ <OR> ریاستہائے متحدہ <OR> امریکی
164واں,ریاستہائے متحدہ <OR> امریکہ <OR> امریکی
ایمرسن امریکہ,امریکہ
دیوار کی خواتین,اسرائیل
ٹوننگن,جرمنی
لٹل اٹلی، کلی کاؤنٹی، ویسٹ ورجینیا۔,ریاستہائے متحدہ
رس دشن,ایتھوپیا
کاسٹیلو ڈی سیلوریکو دا بیرا,پرتگال
اسٹیم سیل نیٹ ورک,کینیڈا
جیزبوریسے,چیک جمہوریہ
یونگڈوکچون,جنوبی کوریا
1510 بھارت میں,بھارت
سردرہ، کہگیلویہ,فارسی <OR> ایران
ہنریٹا ٹاؤن شپ، ہببارڈ کاؤنٹی، مینیسوٹا۔,ریاستہائے متحدہ
آسبو سدرن ہنڈرڈ,سویڈن
رکوفکا,پولینڈ
پارسکا,پولینڈ
آشکان، ہرمزگان,فارسی <OR> ایران
والارہ 2 کوئلہ منصوبہ,آسٹریلیا
بوشہر ایٹمی بجلی گھر,ایران
وولا پینکوشفسکا,پولینڈ
ٹیفلبرگ ایئر اسٹریپ,سورینام
پرندے، سریک۔,ترکی
وائری، لوئر سیلیشیا کا صوبہ,پولینڈ
ماجا ای ویجلاکت,کوسووو
گلیشیئر رِج قومی جنگلی حیات پناہ گاہ,ریاستہائے متحدہ <OR> امریکہ
مکابی تل ابیب بی سی,اسرائیل
پیراڈائز (سورینام),سورینام
ٹیبیرٹا,کولمبیا
اولیویٹ، مشی گن,ریاستہائے متحدہ
ظہر,سلوواکیہ
کالی نوف، ٹوماشو و مازوویئکی کاؤنٹی۔,پولینڈ
گران کامپو نیوادو,چلی
چاہِ تقی، یزد۔,فارسی <OR> ایران
البرٹا نیو ڈیموکریٹک پارٹی,کینیڈا <OR> کینیڈیائی
پولوسوی,سلوواکیہ
دہہِ قطبی,فارسی <OR> ایران
سینٹ-گورسن,فرانس
راک بریج ٹاؤن شپ، گرین کاؤنٹی، الینوائے,امریکہ
شہر برنسوک,آسٹریلیا
ہوڈلی، البرٹا,کینیڈا
جیڈگارڈ فارمیشن,ڈنمارک
سنٹرل میوزیم یوٹریکٹ,نیدرلینڈز
سرخ پھول ابھرتا ہوا,امریکی
لấp وو ضلع,ویتنام
ژوژو ٹیلی ویژن ٹاور,چین
سڈنی ایم۔ آرونووِٹز امریکہ کی عدالت,ریاستہائے متحدہ
ایپسلون جزیرہ، برمودا,برمودا
فن لینڈ کی پارلیمانی انتخابات، 2011,فن لینڈ
لاگو نورت,برازیل
کلینیکم گروس ہادرن,جرمنی
مرکز (بند),امریکہ <OR> روس
ینچنگ یونیورسٹی,چین
ولودزیمیرów، سلوپکا کاؤنٹی۔,پولینڈ
فن لینڈ قومی سڑک 1,فن لینڈ
ایلگچوز رینج,کینیڈا
سوویت شطرنج فیڈریشن,سوویت اتحاد <OR> ایس ایس آر
ایروبراتسک,روس
لیان، باتangas,فلپائن
ہواچیؤ چالرمپراکیٹ یونیورسٹی,تھائی لینڈ
فوکوا اسکول,ریاستہائے متحدہ <OR> امریکی
نیو یارک اسٹیٹ روٹ 98,ریاستہائے متحدہ
جے کلیرنس کائنڈ ہاؤس,ریاستہائے متحدہ
براسلاو جھیلیں,بیلاروس
السیو دریا,رومانیہ
ہوگنäs,سویڈن
ایگل لیک (برٹش کولمبیا),کینیڈا
سازو,سلووینیا <OR> سلووینیائی
مولیڈیس,فرانس
چہاجیći (گورازde),بوسنیا
اورایوکاسٹرو میونسپلٹی,یونان
نیا فورم,مشرقی جرمن <OR> مشرقی جرمنی
84ویں جنگی سپورٹ گروپ,ریاستہائے متحدہ
لیموزین (علاقہ),فرانس
بوریٹس ریپڈز,کینیڈا
پانڈوپُورہ,بھارت
ناگویا سٹی ٹرام اور سب وے میوزیم,جاپان
فردوس، جیرفت,فارسی <OR> ایران
نیوویل-سر-ایلیٹ,فرانس
R805 سڑک (آئرلینڈ),آئرلینڈ
باوکاو ہوائی اڈہ,مشرقی تیمور <OR> تیمور-لیستے
جعفر صادق,فارسی <OR> ایران
WEKC,امریکہ
نونگ نام,تھائی لینڈ
ترک سیٹ 4B,ترکی
حاصلپور تحصیل,پاکستان
کاباس-لومسّس,فرانس
میٹروپولیس کلیکٹیبلز,امریکی
اسٹاک ہوم اسکول آف اکنامکس روس میں,روس
چیاؤشویہ دریا,رومانیہ
کانٹریس، لوئر-ایٹ-چر۔,فرانس
بیرن آئی لینڈ (تسمانیہ),آسٹریلیا
مینوانو,برازیل
گریند-ٹیئر,فرانس
کامنابولوج,آئرلینڈ
قبول خان گڈانی,پاکستان
ہرمیسٹن ریورژنری دلچسپی ریلیز ایکٹ,ریاستہائے متحدہ
اٹریئم کیسینو,فرانس
یارکوش دریا,رومانیہ
مالاویچے ڈولنے,پولینڈ
مینٹک-نورتبیکورٹ,فرانس
علی بوزیہ,فارسی <OR> ایران
ڈیزائنِ آقا حسن,فارسی <OR> ایران
لیلی لائبریری,ریاستہائے متحدہ <OR> امریکی
ژونگ یوان ٹاور,چین
والڈالیگا,اسپین
فورسایت، جارجیا,ریاستہائے متحدہ
سکندرآباد کنٹونمنٹ,بھارت
ملک,پولینڈ
سزن,فرانس
اونچا نوا-نکwo,نائیجیریا
مادہ,ایسٹونیا
مور ٹاؤن,ریاستہائے متحدہ <OR> اتحاد
میلکوسکن پالو -47,فن لینڈ
ہالکوٹ، نیو یارک,ریاستہائے متحدہ
جرنیوکس,فرانس
ٹریوان,بلغاریائی <OR> بلغاریہ
ہیز سینٹر,ریاستہائے متحدہ
کولنس ٹاؤن,آئرش <OR> آئرلینڈ
خردہِ دہقان,فارسی <OR> ایران
کاسینو ہیلسنکی,فن لینڈ
اوکملگی کاؤنٹی، اوکلاہوما,ریاستہائے متحدہ
میامی کاؤنٹی,ریاستہائے متحدہ
ترمذی,نائجر
میڈیسن، وسکونسن میں تاریخی مقامات کی قومی فہرستیں,ریاستہائے متحدہ
بنگیشٹی-چیوکادیا,رومانیہ
مہانگر ٹیلیفون موریس لمیٹڈ,موریس
کول 30,امریکی
اوپوسم بے، ٹاسمانی۔,آسٹریلیا
تاجکستان کا قومی بینک,تاجکستان
سیلسی، بانسکا بیسٹرکا ضلع۔,سلوواکیہ
پی جی ایم کالج,بھارت
ایچون اسٹیشن,کوریا <OR> جنوبی کوریا
پریہرازانی,سلوواکیہ
بیل ویو، فلوریڈا,ریاستہائے متحدہ
ڈیمرے,ترکی <OR> ترکی
حسین آباد، مشہد,فارسی <OR> ایران
اسکودسبرگ اسٹیشن,ڈنمارک
گینگریل ڈیم,بھارت
علیسا,سویت <OR> سوویت اتحاد <OR> روسی
بیسمر شہر,ریاستہائے متحدہ
کولمبیر-سر-سولیس,فرانس
گرین کاؤنٹی، آئیووا میں تاریخی مقامات کی قومی فہرستیں,ریاستہائے متحدہ
شیروڑا (مہاراشٹر),بھارت
کوریو ہوٹل,شمالی کوریا <OR> ڈی پی آر کے
آرویدسجاور,سویڈن <OR> سویڈش
یونیورسٹی آف مشی گن حیاتیاتی اسٹیشن,ریاستہائے متحدہ
وروبلیوو، لوئر سلیسیا کا صوبہ,پولینڈ
سسلی,برکینا فاسو
A19 ہائی وے (سری لنکا),سری لنکا
بیدولی,نیپال
لندن کی چرچ,ناروے
ڈریکشینی,رومانیہ
ایسٹ پین جزیرہ,کینیڈا
مالووٹس، لو بُش وویوڈشپ۔,پولینڈ
دورے,برکینا فاسو
لارویکسفیورڈن,ناروے
گراف-رینیٹ,جنوبی افریقہ
گمنہ کاچوری,پولینڈ
کوزوبووا,چیک جمہوریہ
ایڈمنٹن-کالڈر,کینیڈا <OR> کینیڈیائی
بلزنا، پودلاسکی وویوڈشپ۔,پولینڈ
اچھے کا مل,ریاستہائے متحدہ
تھینودائیاں,سری لنکا
کاسیم پاشا (محلہ),ترکی
ڈنیپر لانچ گاڑی,روس
ہم آہنگی، فلوریڈا,ریاستہائے متحدہ
گردن,ریاستہائے متحدہ <OR> امریکی
تیانجن ریڈیو اور ٹیلی ویژن ٹاور,چین
تیسریا,پرتگالی <OR> پرتگال
شوشاباد,فارسی <OR> ایران
ترمرو دریا,وینزویلا
بیون، یون,فرانس
علوی (شیخdom),یمن
نیمدا دریا (پیزھما بیسن),روس
سیگیوٹیو,آذربائیجانی <OR> آذربائیجان
سومیشول ریسے دریا,رومانیہ
بلجیم کا آئین,بیلجیئن <OR> بیلجیم
نڈیشا,کانگو
پیدائشی جھیلیں,ریاستہائے متحدہ
فوسا، ابروتزو۔,اٹلی
ریمنگٹن کیریج میوزیم,کینیڈا
امپریون,جرمنی
روکیٹاس ڈی مار,ہسپانوی <OR> اسپین
2009 بین الاقوامی جرمن اوپن,جرمنی
1968 کے سرمائی اولمپک تمغوں کی جدول,فرانس
