source,target
"গর্ডন কাউন্টি, জর্জিয়া","ক্যালহুন <OR> ক্যালহাউন, জর্জিয়া।"
ট্লোকওয়ে স্থানীয় পৌরসভা,পচেফস্ট্রুম
বার্ট কাউন্টি,"টেকামাহ। <OR> টেকামাহ, নেব্রাস্কা।"
ডেনিজলি প্রদেশ,ডেনিজলি
ঘজনবীদস,ঘজনা <OR> ঘজনী
"নিউটন কাউন্টি, ইন্ডিয়ানা",কেন্টল্যান্ড
বুরকিনা ফাসো,গৌংঘিন <OR> ওয়াগাদুগু <OR> ওয়াগাদুগু
"ইয়র্ক কাউন্টি, নেব্রাস্কা।","ইয়র্ক, নেব্রাস্কা। <OR> ইয়র্ক"
"নর্থাম্পটন কাউন্টি, ভার্জিনিয়া।","ইস্টভিলล์ <OR> ইস্টভিল, ভার্জিনিয়া"
সিলেট বিভাগ,সিলেট <OR> সিলেট সিটি কর্পোরেশন
ত্রিপুরি,আগরতলা
ওয়েস্ট মিডল্যান্ডস মেট্রোপলিটন কাউন্টি,বার্মিংহাম
টার্বেসের আরন্ডিসমঁ,টার্বেস।
গেডলিং,"আর্নল্ড, নটিংহামশায়ার। <OR> আর্নল্ড"
বেইরুত গভর্নরেট,বেইরুত <OR> বেইরুত
বারো বোরো কাউন্সিল,বারো
ইজাবেলা,"ইলাগান, ইসাবেলা। <OR> ইলাগান সিটি <OR> ইলাগান।"
"বিভার কাউন্টি, আলবার্টা",রাইলি
লম্বার্ডদের রাজ্য,পাভিয়া
আল্টো প্যারানা বিভাগ,সিউদাদ দেল এস্তে
পারমস্কি জেলা,পারম
কদম্ব,বানবাসী
"ডেলাওয়্যার কাউন্টি, ওহাইও","ডেলাওয়্যার <OR> ডেলাওয়্যার, ওহিও।"
কর্সুন-শেভচেঙ্কিভস্কি জেলা,কর্সুন-শেভচেঙ্কিভস্কyi
ইস্টাড পৌরসভা,ইস্টাড।
নানা-গ্রেবিজি।,কাগা বন্দুরো
সোভিয়েত ইউনিয়ন,মস্কো
জারায়স্কি জেলা,জারায়স্ক
চেরকাসি অঞ্চল,চেরকাসি
স্কটল্যান্ডের রাজ্য,এডিনবার্গ
"মন্টমোরেন্সি কাউন্টি, মিশিগান","অ্যাটলান্টা, মিশিগান। <OR> অ্যাটলান্টা"
এবার্সবার্গ (জেলা),এবার্সবার্গ
ফলকেমন্টের ক্যান্টন,ফলকেমন্ট
সাফাবিদ সাম্রাজ্য,তাবরিজ
"ওয়াশিংটন কাউন্টি, কেনটাকি","স্প্রিংফিল্ড, কেনটাকি। <OR> স্প্রিংফিল্ড"
লাতিনা,"লাতিনা <OR> লিটোরিয়া <OR> লাতিনা, লাজিও।"
"উইনেবাগো কাউন্টি, উইসকনসিন","অশকোশ, উইসকনসিন। <OR> অশকোশ"
নভোসিবিরস্ক অঞ্চল,নভোসিবিরস্ক
ভেইমার যুগ,বার্লিন
উত্তর জুটল্যান্ড অঞ্চল,আলবর্গ
পশ্চিম গঙ্গা,কলার
উইল্কেস কাউন্টি,"উইলকসবোরো <OR> উইলকসবোরো, নর্থ ক্যারোলিনা।"
কেগাল্লে জেলা,কেগালে
লম্বার্ড,মিলান <OR> পাভিয়া
মোরাদাবাদ জেলা,মোরাদাবাদ
স্লান্তসেভস্কি জেলা,স্ল্যান্সি
ইসফারা জেলা,ইসফারা
ফরাসি তিউনিসিয়া,টিউনিস
টর্সবি পৌরসভা,টর্সবি
কাশকাদার্যো প্রদেশ,কারশি
আমাডোর কাউন্টি,"জ্যাকসন, ক্যালিফোর্নিয়া। <OR> জ্যাকসন"
"জ্যাসপার কাউন্টি, আইওয়া","নিউটন, আইওয়া <OR> নিউটন"
"স্টোনওয়াল কাউন্টি, টেক্সাস",অ্যাসপারমন্ট
মোইরা শায়ার,কোব্রাম
"ম্যাকডোনো কাউন্টি, ইলিনয়","ম্যাকম্ব, ইলিনয় <OR> ম্যাকম্ব"
নিজনি নোভগোরোদ অঞ্চল,গর্কি <OR> নিজনি নোভগোরোদ
টি এস,হায়দ্রাবাদ
হিবিস্কাস কোস্ট স্থানীয় পৌরসভা,পোর্ট শেপস্টোন
ডালমেশিয়া,জাদার
টার্টার রেয়ন,টার্তার <OR> মীর বশীর
"চিথাম কাউন্টি, টেনেসি",অ্যাশল্যান্ড সিটি
অরিকিভ রায়ন,অরিকিভ
মেটজ-ক্যাম্পেনের আরন্ডিসমেন্ট,মেটজ।
"বেল কাউন্টি, কেনটাকি","পাইনভিলล์ <OR> পাইনভিল, কেনটাকি।"
প্রাচীন যিহূদা,জেরুজালেম
কুক কাউন্টিজ।,শিকাগো
উত্তর সুমাত্রা,মেদান
আজারবাইজান জনগণের সরকার,তাবরিজ
আব্বাসিদ রাজবংশ,বাগদাদ <OR> সামারা
মধ্য আফ্রিকান,বাংগুই
গ্রীকুয়াল্যান্ড পূর্ব,কোকস্টাড
"ট্যাঙ্গিপাহোয়া প্যারিশ, লুইজিয়ানা।","আমিতে, লুইজিয়ানা। <OR> আমিতে। <OR> অ্যামাইট সিটি <OR> অ্যামিট সিটি, লুইজিয়ানা।"
"হকলে কাউন্টি, টেক্সাস",লেভেল্যান্ড
গমিনা কোরজেন্না,কোরজেন্না
লিটন শায়ার,"লিটন <OR> লিটন, নিউ সাউথ ওয়েলস।"
তিরুভান্নামালাই জেলা,তিরুভান্নামালাই <OR> திருவண்ணாமலை
চিলটন কাউন্টি,"ক্ল্যানটন <OR> ক্ল্যানটন, আলাবামা।"
ইয়াম্বল প্রদেশ,ইয়াম্বল।
দাই ভিয়েট,হানয় <OR> থăng লং
ফ্রেডেরিসিয়া পৌরসভা,ফ্রেডেরিসিয়া
"কলিয়ার কাউন্টি, ফ্লোরিডা",পূর্ব নেপলস
"ফাল্টন কাউন্টি, ওহাইও",ওসিওন
ভ্যালি ডি'অস্টে,আওস্তা
ব্রায়ানস্ক অঞ্চল,ব্রায়ানস্ক <OR> বেজিতসা
বুন্ডাবার্গ অঞ্চল,বুন্ডাবার্গ
"কপারাস কোভ, টেক্সাস",কোরিয়েল কাউন্টি
জেপারা রেজেন্সি,জেপারা
অগ্নেবী।,অগবোভিল্লে
সি সা কেট।,শ্রীসকেত
স্টার্লিং (কাউন্সিল এলাকা),স্টার্লিং
উত্তর কসোভো,কোসোভska মিত্রোভিচা
অ্যান আর্নডেল কাউন্টি,"অ্যানাপোলিস <OR> অ্যানাপোলিস, মেরিল্যান্ড।"
লিকুয়ালা অঞ্চল,ইম্পফন্ডো
ব্রুনসউইক-গ্রুবেনহাগেন,এনবেক
ওয়েব কাউন্টি,"লারেডো <OR> লারোডো, টেক্সাস।"
"হল কাউন্টি, নেব্রাস্কা।","গ্র্যান্ড আইল্যান্ড <OR> গ্র্যান্ড আইল্যান্ড, নেব্রাস্কা। <OR> গ্র্যান্ড আইল্যান্ড, এনই।"
নোভি তার্গ পৌরসভা,নওয়ি তার্গ
র্যানসম কাউন্টি,"লিসবন <OR> লিসবন, নর্থ ডাকোটা।"
ওডানাদ,মাভেলিকারা
বোর্ডেন কাউন্টি,"গেইল <OR> গেইল, টেক্সাস।"
"অ্যান আরুন্ডেল কাউন্টি, মেরিল্যান্ড।","অ্যানাপোলিস <OR> অ্যানাপোলিস, মেরিল্যান্ড।"
নেফটেয়ুগানস্কি জেলা,নেফটেয়ুগানস্ক
শারঁত-ইনফেরিয়র,লা রোশেল
নেভার্সের আরন্ডিসমঁт,নেভার্স।
"টেইলর কাউন্টি, টেক্সাস","এবিলিন, টেক্সাস <OR> এবিলিন"
বসনিয়া,সারাজেভো <OR> সারাজেভো
ফাতিমিদ,কায়রো <OR> আল-কাহিরা <OR> মাহদিয়া
কোর্যাক ওক্রুগ,পালনা
আইল-ডি-ফ্রাঁস,প্যারিস
লঁস-লে-সঁজিয়ের arrondissement,লঁস-লে-সঁজিয়ে
গ্যাবন,লিব্রেভিল
নিম্ন সুবানসিরি জেলা,জিরো <OR> জিরো
"ফ্লয়েড কাউন্টি, কেনটাকি","প্রেস্টনসবর্গ <OR> প্রেস্টনসবুর্গ, কেনটাকি।"
লাদাখি,লেহ।
সামার ক্যান্টন,সামির
ইয়ান্সি কাউন্টি,"বার্নসভিল <OR> বার্নসভিল, নর্থ ক্যারোলিনা"
পোল্ক কাউন্টি,"বারটও <OR> বারটও, ফ্লোরিডা।"
তুংগুরাহু প্রদেশ,সান হুয়ান দে আম্বাটো
সিসনকে।,আইজোপো
ভলগা বুলগেরিয়া,বুলগার <OR> বলঘর <OR> বলগার <OR> বলগার
সাইপ্রিয়ট,নিকোশিয়া <OR> লেফকোশা
তুরিনস্কি জেলা,তুরিনস্ক
অটোমান সুলতানরা,কনস্ট্যান্টিনোপল <OR> ইস্তাম্বুল
ডাচ উপনিবেশিক যুগ,জাকার্তা
চুভাশ স্বায়ত্তশাসিত সোভিয়েত সমাজতান্ত্রিক প্রজাতন্ত্র,চেবোকসারি
মিং রাজবংশ,নাঞ্জিং
সিসিলিয়া,পালার্মো
অ্যাটালিড রাজবংশ,পেরগামাম
জিম ওয়েলস কাউন্টি,"অ্যালিস, টেক্সাস। <OR> অ্যালিস।"
বাতিনাহ,সোহর।
কেপ ভার্দে,প্রাইয়া <OR> পোর্টো প্রায়া
আকোলা জেলা,আকোলা <OR> আকোলা শহর
ট্রাইভনা পৌরসভা,ট্রাইভনা
"কফি কাউন্টি, আলাবামা","এলবা। <OR> এলবা, আলাবামা।"
ভিগো কাউন্টি,টার হাউট
হেলেনিস্টিক যুগ,সেলিউসিয়া
অ্যাবরিজিনাল শায়ার অফ ডুমাডজি,ডুমাডজি
সোফিয়া,সোফিয়া সিটি প্রদেশ <OR> সোফিয়া সিটি প্রদেশ
ভিয়েন্নে,পোইটিয়ার্স
সেলাঙ্গর,বাতু তিগা <OR> শাহ আলম
জর্জিয়া (দেশ),তিবিলিসি
বিকল,লেগাজপি সিটি
রুবিরিজি জেলা,রুবিরিজি
বসনিয়া-হার্জেগোভিনা,সারাজেভো
মিত্র,বার্লিন
নাম ভিয়েতনাম,পানিউ
ট্রিগ কাউন্টি,"ক্যাডিজ, কেনটাকি। <OR> কাডিজ"
লাহন-ডিল,ওয়েটজলার
"স্কটল্যান্ড কাউন্টি, নর্থ ক্যারোলিনা","লরিনবার্গ <OR> লরিনবার্গ, নর্থ ক্যারোলিনা। <OR> লরিনবার্গ, এনসি।"
মরবিহান,ভ্যানসের দেশ <OR> গুয়েনেড। <OR> ভ্যানেস
"জেনারেল আলভেয়ার বিভাগ, মেন্ডোজা।",সাধারণ আলভেয়ার <OR> জেনারেল আলভেয়ার
"কোল কাউন্টি, মিসৌরি",জেফারসন সিটি
"অ্যাভেল্লানেদা বিভাগ, রিও নেগ্রো।",চোএলে চোয়েল
খারকিভ অঞ্চল,খারকিভ <OR> খারকভ
গোরোডেটস্কি জেলা,গোরোদেত্স।
ব্রেজনো জেলা,ব্রেজনো
ভীমসি প্যারিশ,ভীমসি
কাসাই-ওয়েস্টার্ন প্রদেশ,লুলুয়াবুর্গ <OR> কানাঙ্গা
"বটিনো কাউন্টি, নর্থ ডাকোটা","বটিনো। <OR> বটিনো, নর্থ ডাকোটা।"
গান্নাওয়ারা,কেরাং
নিজেগোরোডস্কায়া,নিজেগোরোদস্কি
পিননবার্গ (জেলা),পিননবার্গ
প্রোভিডেনস্কি জেলা,প্রোভিডেনিয়া
নিরপেক্ষ পৌরসভা,রিও ডি জেনেইরো
বেনটনস্পোর্ট,"কেওসাউকোয়া, আইওয়া। <OR> কেওসাউকুয়া"
উত্তর পিয়ংয়াং,সিনুইজু
শ্রপশায়ার সমভূমি,শ্রুজবেরি
দাহোমে,আবোমে
কঙ্গো,সাও স্যালভাদোর
লটোশিনস্কি জেলা,লটুশিনো
সেইশেলস,"পোর্ট ভিক্টোরিয়া <OR> ভিক্টোরিয়া, সেশেলস। <OR> ভিক্টোরিয়া"
ডাবলিন,বেইল আতা ক্লিয়াথ <OR> ডাবলিন সিটি
রাডোমিশল রায়ন,রাডোমিশল
যুক্তরাজ্য,"লন্ডন <OR> লন্ডন, ইংল্যান্ড।"
কলোরাডো কাউন্টি,"কলম্বাস, টেক্সাস। <OR> কলম্বাস"
টেলফোর্ড ও ওরেকিন,টেলফোর্ড
স্টর্ফোর্স পৌরসভা,স্টোরফোর্স
পচিনজা জেলা,ভ্রাঞ্জে
"হ্যামিল্টন কাউন্টি, ইন্ডিয়ানা","নোবলসভিল, ইন্ডিয়ানা। <OR> নোবলসভিলล์"
গ্লাসগো সিটি কাউন্সিল,গ্লাসগো
লাগো আগ্রিও ক্যান্টন,নুয়েভা লোজা
গুয়াকার মিউনিসিপ্যালিটি,গুয়াকারা
শিরাক,গিউমরি <OR> লেনিনাকান
আলজেরি ফ্রান্সিস,আল-জাজায়ির <OR> আলজের
বার্নস কাউন্টি,ভ্যালি সিটি
"সল্ট লেক কাউন্টি, ইউটাহ।","সল্ট লেক সিটি <OR> সল্ট লেক সিটি, ইউটাহ।"
"পেমিসকট কাউন্টি, মিসৌরি","কারুথার্সভিলล์ <OR> কারুথার্সভিল, মিসৌরি"
"জেফারসন কাউন্টি, নেব্রাস্কা",ফেয়ারবুরি
নুয়েভো লারেডো পৌরসভা,নুয়েভো লারেডো
স্লাভগোরোডস্কি জেলা,স্লাভগোরোদ
সুকুম্বিওস প্রদেশ,লাগো আগ্রিও <OR> নুয়েভা লোজা
সাইন-হোমবুর্গ,হোমবুর্গ দুর্গ
"বার্কশায়ার কাউন্টি, ম্যাসাচুসেটস","পিটসফিল্ড <OR> পিটসফিল্ড, ম্যাসাচুসেটস।"
"মন্টগোমেরি কাউন্টি, কেনটাকি","মাউন্ট স্টার্লিং <OR> মাউন্ট স্টার্লিং, কেনটাকি।"
ল্যান্ড স্যালজবুর্গ,সালজবুর্গ
ম্যাশোনাল্যান্ড সেন্ট্রাল প্রদেশ,বিন্দুরা
ব্রিটিশ উপনিবেশগুলি,লন্ডন
"মিলওকি কাউন্টি, উইসকনসিন","মিলওকি <OR> মিলওয়াকি, উইসকনসিন।"
গোর্নো-বাদাখশান স্বায়ত্তশাসিত প্রদেশ,খোরোগ <OR> খোরুখ
ভ্যালেন্সোলের ক্যান্টন,ভ্যালেন্সোল
লেইতে (প্রদেশ),ট্যাকলোবান
ম্যাটাগোর্দা কাউন্টি,"বে সিটি <OR> বে সিটি, টেক্সাস"
বোনেয়ার,ক্রালেন্ডাইক
এইকেন কাউন্টি,"এইকেন, সাউথ ক্যারোলিনা। <OR> এআইকেন"
লেমহি কাউন্টি,"স্যালমন <OR> স্যালমন, আইডাহো।"
পূর্ব তিমোর,দিল্লি <OR> দিল্লি
ফোর্ট-ডি-ফ্রান্স ৭ম ক্যান্টন,ফোর্ট-দে-ফ্রান্স
মিনিয়া গভর্নরেট,এল মিনিয়া <OR> মেন'আত খুফু।
চাকাবুকো প্রদেশ,কলিনা
ভালদিভিয়া প্রদেশ,ভালদিভিয়া
বেলুনো প্রদেশ,বেলুনো
ভিজকায়া,বিলবাও
বুলগেরিয়া,টার্নোভো <OR> স্রেদেটস <OR> সোফিয়া <OR> সোফিয়া <OR> দক্ষিণ-পশ্চিম সোফিয়া। <OR> সার্দিকা <OR> সোফিয়া <OR> ভেলিকো টার্নোভো <OR> প্লিস্কা <OR> তিরনোভো <OR> টার্নোভো <OR> সোফিয়া সিটি প্রদেশ
অক্সাপাম্পা জেলা,অক্সাপাম্পা
গায়ানা,"জর্জটাউন <OR> কায়েন <OR> জর্জটাউন, ব্রিটিশ গায়ানা। <OR> জর্জটাউন, গায়ানা।"
ওডোঙ্গা শহর,ওডোঙ্গা
মোগিলেভ,মোগিলেভ
ব্রোমসগ্রোভ জেলা,ব্রমসগ্রোভ
স্ভের্দলভস্ক অঞ্চল,একাতেরিনবুর্গ <OR> একাতেরিনবুর্গ
হট-মার্ন,"চোমঁ, হট-মার্ন। <OR> চোমঁ-এন-ব্যাসিনি <OR> চোমন্ট।"
পানামা প্রদেশ,পানামা সিটি
শিমস্কি,শিমস্ক
কাউনাস কাউন্টি,কাউনাস শহর পৌরসভা <OR> কাউনাস
বার্ভা (ক্যান্টন),বার্ভা
কাসানারে,যোপাল
সিসপ্লাটিন প্রদেশ,মন্তেভিডিও
লা রিওখা প্রদেশ,"লা রিওহা, আর্জেন্টিনা। <OR> লা রিওখা"
সিম্ফেরোপল পৌরসভা,আক্মেসসিট। <OR> সিম্ফেরোপল
মেন্ডেলেভস্কি জেলা,মেন্ডেলিভস্ক।
স্টাভ্রোপোলস্কি জেলা,টোলিয়াতি
সেন্ট লুডগার অ্যাবি,হেল্মস্টেড্ট
ওকোনি কাউন্টি,"ওয়ালহালা, সাউথ ক্যারোলিনা। <OR> ভালহালা"
তুর্কমেন,আশগাবাত <OR> আশগাবাদ <OR> আসগাবাট <OR> আশখাবাদ
পাজালা পৌরসভা,পাজালা
রেড সি গভর্নরেট,হুরঘাদা
ফার্মানাঘ কাউন্টি কাউন্সিল,এনিস্কিলেন
পোর্টো জেলা,পোর্টো
জোহর,জোহর বারু <OR> জোহর বাহরু
"লরেন্স কাউন্টি, পেনসিলভেনিয়া।","নিউ ক্যাসল, পিএ। <OR> নিউ ক্যাসল"
জুইড-হল্যান্ড,ডেন হাগ <OR> দ্য হেগ
ভেইল কমিউনিটি,"ভেইল, ডেনমার্ক। <OR> ভেইলে"
লে পেটিট-কেভিলি,পেটিট-কেভিলি
পল্লব রাজ্য,কাঞ্চীপুরম
মেডিও তেজো,তোমার
মানস্তির,মানাস্তির <OR> বিতোলা
ম্যাকেঞ্জি কাউন্টি,ওয়াটফোর্ড সিটি
পল্লব,কাঞ্চীপুরম <OR> কাঞ্চি
মাতসুয়ে ডোমেইন,মাতসুয়ে
গোতেং প্রদেশ,জোহানেসবার্গ
হাইনট,মন্স
গমিনা স্টারা কামেনিকা,স্টারা কামিয়েনিকা
কার্ডিগানশায়ার,এবেরিস্টওয়িথ <OR> এবেরিস্টওয়িথ
কিয়াংসু,নাঞ্জিং <OR> নানকিং
ল'আইলেট আঞ্চলিক কাউন্টি পৌরসভা,সেন্ট-জঁ-পোর্ট-জোলি
মোয়েন-কাভালি,গুইগলো
ক্রিক কাউন্টি,"সাপুল্পা <OR> সাপুল্পা, ওকলাহোমা।"
নামাঙ্গান অঞ্চল,নামাঙ্গান
আবেনরা পৌরসভা,অবেনরো <OR> আবেনরা <OR> এপেনরেড
রেজিও,রেজিও ডি কালাব্রিয়া
কাস্তিলিয়া,বুরগোস
"বিওরেগার্ড প্যারিশ, লুইজিয়ানা",ডেরিডার
পূর্ব মেদিনীপুর,তামলুক
গজপতি জেলা,পার্লাখেমুন্ডি <OR> পараলাখেমুন্ডি
পাঞ্জাব প্রদেশ,লাহোর
অক্সাইস্কি জেলা,অক্ষয়
ওভারিজেল,জভোল্লে
"উইবক্স কাউন্টি, মন্টানা",উইবক্স
"ডসন কাউন্টি, মন্টানা।",গ্লেনডাইভ
"কোল কাউন্টি, ওকলাহোমা",কোলগেট
হ্লাবিসা স্থানীয় পৌরসভা,হ্লাবিসা
ব্রিটিশ সোমালিল্যান্ড প্রোটেক্টরেট,বেরবেরা
বিআইএইচ,সারাজেভো
ডিস্ট্রিটো সেন্ট্রাল,পানামা সিটি
ডল-ডি-ব্রিটানি ক্যান্টন,ডল-দে-ব্রিটানি
সাদা নীল (রাজ্য),রাবক
জালা।,জালাএগারসেজেগ
"বাটলার কাউন্টি, নেব্রাস্কা",ডেভিড সিটি
দক্ষিণ-পূর্ব সুলাওসি,কেন্দারি
ওমাহেক,গোবাবিস
উত্তর ডভিনা গভর্নরেট,ভেলিকি উস্ত্যুগ
"ফাল্টন কাউন্টি, কেনটাকি।","হিকম্যান, কেনটাকি। <OR> হিকম্যান।"
"ক্যাম্পবেল কাউন্টি, ওয়োমিং","জিলেট, ওয়োমিং। <OR> জিলেট"
মৈত্রক,ভল্লভী
হেইলংজিয়াং,হারবিন
আহাল প্রদেশ,অ্যান্নাউ। <OR> অনু
তুপকারাগন জেলা,ফোর্ট-শেভচেঙ্কো
সুদ-কোমোয়ে,এবয়সো
হারাদোক রাইয়ন,হারাডোক
সান সালভাদর বিভাগ,সান সালভাদর
"শেরিডান কাউন্টি, মন্টানা।",প্লেন্টিওড
খোরিবগা প্রদেশ,খোরিবগা
মন্টেনেগ্রিন,পডগোরিকা
"ওয়েন কাউন্টি, ওহাইও","উস্টার, ওএইচ <OR> উস্টার"
বোলবেকের ক্যান্টন,বোলবেক
ক্রাসনোবর্স্কি জেলা,ক্রাসনোবর্স্ক
মেট্রোপলিটন বরো অফ রোথারহ্যাম,রোথারহ্যাম রুরাল ডিস্ট্রিক্ট <OR> রোথারহ্যাম
অস্ট্রিয়া-হাঙ্গেরিয়ান,ভিয়েনা
টুয়োলাম্নে কাউন্টি,"সোনোরা <OR> সোনোরা, ক্যালিফোর্নিয়া।"
আর্লেসহেইম জেলা,আর্লেসহেইম
ডেসোটো কাউন্টি,"আর্কেডিয়া <OR> আর্কাডিয়া, ফ্লোরিডা।"
লাতিন গ্রীস,কনস্ট্যান্টিনোপল
উত্তর চুংচেওং প্রদেশ,চেওংজু
দক্ষিণ নাইজেরিয়া প্রোটেক্টোরেট,লাগোস
সিম্ফেরোপল জেলা,আক্মেসসিট। <OR> সিম্ফেরোপল
পূর্ব রোমান,কনস্ট্যান্টিনোপল
কিরগিজ এসএসআর,বিশকেক <OR> ফ্রুনজে।
"গ্লেডস কাউন্টি, ফ্লোরিডা","মুর হেভেন <OR> মুর হেভেন, ফ্লোরিডা।"
ইদ্রিজা পৌরসভা,ইদ্রিজা
মাতজহাবেঙ্গ স্থানীয় পৌরসভা,স্বাগতম।
উমব্রিয়া,পেরুজিয়া
কুদিমকারস্কি জেলা,কুদিমকার
"হার্টফোর্ড কাউন্টি, কনেকটিকাট","হার্টফোর্ড, সিটি <OR> হার্টফোর্ড"
মারিয়ানা দ্বীপপুঞ্জ,সাইপান
"এলমোর কাউন্টি, আইডাহো",মাউন্টেন হোম
"জিলেসপি কাউন্টি, টেক্সাস","ফ্রেডেরিক্সবার্গ <OR> ফ্রেডেরিক্সবার্গ, টেক্সাস"
শায়ার অফ বাও বাও,ওয়ার্রাগুল
খাসাভিউর্তোভস্কি জেলা,খাসাভিউর্ত
"জুডিথ বেসিন কাউন্টি, মন্টানা","স্ট্যানফোর্ড <OR> স্ট্যানফোর্ড, মন্টানা।"
ফ্রিমন্ট কাউন্টি,"ল্যান্ডার, ওয়োমিং। <OR> ল্যান্ডার"
ডাচম্যান,দ্য হেগ <OR> আমস্টারডাম
নিজনেইলিমস্কি জেলা,জেলেজনোগর্স্ক-ইলিমস্কি
আলবার্টা পরিবহন,"এডমন্টন, আলবার্টা। <OR> এডমন্টন"
"নক্স কাউন্টি, ইলিনয়","গেলসবার্গ, আইএল <OR> গেলসবার্গ"
বসফোরান রাজা,পান্তিকাপেইউম
লাচলান শায়ার,কন্ডোবোলিন
ভিলিউইস্কি জেলা,ভিলিউইস্ক।
মন্টে পার্টিডো,সান মিগুয়েল দেল মোন্তে
পাসাউ (জেলা),পাসাউ
স্লোনিম জেলা,স্লোনিম
ভেলিকৌস্টিউগস্কি জেলা,ভেলিকি উস্ত্যুগ
কাবুল প্রদেশ,কাবুল শহর <OR> কাবুল শহর <OR> কাবুল
এডা পৌরসভা,চার্লটেনবার্গ
উথুঙ্গুলু,রিচার্ডস বে
ডেভিস কাউন্টি,"ফার্মিংটন <OR> ফার্মিংটন, ইউটাহ।"
সমার।,বরঙ্গন
কিরগিজ সোভিয়েত সমাজতান্ত্রিক প্রজাতন্ত্র,বিশকেক
"রোলিন্স কাউন্টি, কানসাস।",অ্যাটউড
রাইন-নেকার,হাইডেলবার্গ
মandalay বিভাগ,মান্দলে
চুকোটস্কি জেলা,লাভরেন্তিয়া
এলমেট।,বারউইক-ইন-এলমেট <OR> বারউইক
ভিয়ারসেন (জেলা),ভিয়ারসেন
ইউক্রেনীয় সোভিয়েত সমাজতান্ত্রিক প্রজাতন্ত্র,কিয়েভ <OR> কিয়েভ
সিরাকিউজা,"সিরাকিউজ <OR> সিরাকিউজ, সিসিলি। <OR> সিরাকিউজ"
বুরগন্ডি,ডিজন
উত্তর সাইপ্রাস,নিকোশিয়া <OR> লেফকোশা <OR> লেফকোসিয়া
কৌ-কাম্মা স্থানীয় পৌরসভা,কারিদৌ।
বামিয়ান,বামিয়ান
আলাপ্পুঝা জেলা,আলাপ্পুঝা <OR> আলাপ্পুঝা <OR> আলাপ্পুঝা <OR> আলাপুঝা
এলিজাবেথপোল গভর্নরেট,এলিজাবেতপোল <OR> গেঞ্জা <OR> এলিজাভেটপোল
শাকি,"শাক্কি <OR> শাকি <OR> শাকি, আজারবাইজান। <OR> নুখা <OR> শেকি"
"কুচিচিং কাউন্টি, মিনেসোটা",আন্তর্জাতিক ফলস
তানিনথরী বিভাগ,দাওয়েই <OR> তাভয়
ওয়াইকাটো অঞ্চল,হ্যামিল্টন সিটি
আইলেউ জেলা,আইলেউ।
হার্নি কাউন্টি,"বার্নস, ওরেগন। <OR> পোড়া"
নোগুয়েরা,বালাগুয়ার
এট্রাস্কানরা,ভেলজনা
অলপেনা কাউন্টি,"আলপেনা, এমআই। <OR> অলপেনা"
সুদ চিচাস প্রদেশ,তুপিজা
গমিনা মসজানা ডোলনা,মসজানা ডলনা
"ইউনিয়ন কাউন্টি, দক্ষিণ ক্যারোলিনা।","ঐক্য <OR> ইউনিয়ন, দক্ষিণ ক্যারোলিনা।"
বাখমাচ রায়ন,বাখমাচ
পাম বিচ কাউন্টি,"ওয়েস্ট পাম বিচ <OR> ওয়েস্ট পাম বিচ, ফ্লোরিডা"
ওয়াল্ডশুট (জেলা),ওয়াল্ডশুট
মুঘল সম্রাটগণ,আগ্রা
আজোরস দ্বীপপুঞ্জ,পন্টা ডেলগাদা
কিননি কাউন্টি,ব্র্যাকেটভিলล์
আদিগেয়া,মায়কোপ প্রজাতন্ত্র শহুরে ওক্রুগ <OR> মায়কোপ
শ্রীলঙ্কা,শ্রী জয়াবর্ধনপুর-কোট্টে <OR> শ্রী জয়ওয়ার্দেনেপুরা কোট্টে <OR> কোট্টে। <OR> শ্রী জয়াবর্ধনাপুর কোট্টে <OR> শ্রী জয়াবর্ধনপুর কোট্টে <OR> কলম্বো
বেহেরা,হেরমোপোলিস পার্ভা
গারিসা কাউন্টি,গারিসা
ক্লাটসপ কাউন্টি,"অস্টোরিয়া <OR> অস্টোরিয়া, ওরেগন। <OR> অস্টোরিয়া, ওরেগন"
অব্রুজি,ল'আquila <OR> অকুইলা
ভেন্ডা,থোহয়ান্ডু
ব্যালার্ড কাউন্টি,"উইকলিফ, কেনটাকি। <OR> উইকলিফ"
অলবিয়া-টেম্পিও প্রদেশ,অলবিয়া
বান্দা বিভাগ,লা বান্দা।
অস্ট্রিয়া-হাঙ্গেরি সাম্রাজ্য,ভিয়েনা
রেক্লিংহাউসেন জেলা,রেক্লিংহাউসেন
ঝারিপ,ট্রম্পসবুর্গ
শোলেটের আরন্ডিসমঁт,চোলেট
মেরিল্যান্ড,"অ্যানাপোলিস <OR> অ্যানাপোলিস, মেরিল্যান্ড। <OR> অ্যানাপোলিস মেরিল্যান্ড"
চারক্লিক,রুয়োচিয়াং টাউন <OR> কার্কিলিক
গিয়া লাই প্রদেশ,প্লেইকু
ভারদুনের আরন্ডিসমঁ,ভারদুন
"গ্রাহাম কাউন্টি, অ্যারিজোনা",সাফোর্ড
কৌটাঁসের আরন্ডিসমঁট,কৌটেন্স
দক্ষিণ আফ্রিকান প্রজাতন্ত্র,প্রিটোরিয়া
আরভিকা পৌরসভা,আরভিকা
ইউরোপ,স্ট্রাসবুর্গ
কেমেরোভো অঞ্চল,কেমেরোভো
