source,target
টাইরেসো সেন্টার,সুইডেন
বোমেনিল,ফ্রান্স
"জেনারেল মোস্কোনি, সাল্তা।",আর্জেন্টিনা
বোলশয় সোলোভেটস্কি দ্বীপ,রাশিয়া
শহরক-এ দারিয়া কেনার,ফারসি <OR> ইরান
বোর্স্চোভ,ইউক্রেন
১৯৫৪ আর্জেন্টিনা গ্র্যান্ড প্রি,আর্জেন্টিনা
কির্চবার্গ কনভেন্ট,জার্মানি
"সান জোসে, সান পাবলো, লেগুনা।",ফিলিপাইনস
ক্যাপিটাল ওয়ান ৩৬০,মার্কিন যুক্তরাষ্ট্র
এলক্সলেবেন,জার্মানি
ফোরলহোগনা,নরওয়ে
বাতাগোল্লা,শ্রীলঙ্কা
খেমিস মিলিয়ানা,আলজেরিয়া
ইমলিং,ফ্রান্স
কাপোসজারদাহেলি,হাঙ্গেরি
লোডজিনকা গর্না,পোল্যান্ড
"ল্যাঙ্কাস্টার স্মৃতিস্তম্ভ (ওয়াইজওয়াম্পাচ, লুক্সেমবার্গ)",লাক্সেমবার্গ
কাইলবার্গ (ভারব্যান্ডসগেমাইন্ড),জার্মানি
অ্যান্ডোভর সেন্ট্রাল স্কুল,মার্কিন যুক্তরাষ্ট্র
শকোডার জেলার গ্রামগুলি,আলবেনিয়া
বীস্টেন।,জার্মানি
মোকের্ন-লোবুর্গ-ফ্লেমিং,জার্মানি
তেঙ্গাকো।,তুভালু
কামেন্না (ত্রেবিচ জেলা),চেক প্রজাতন্ত্র
লেলেশতিলর নদী,রোমানিয়া
শারাবিয়ান,ইরান
সোসনোভা গোরা,পোল্যান্ড
"কোলোনিস, পডকারপ্যাচক ভোইভোডশিপ।",পোল্যান্ড
পাথওয়ে জিনোমিক্স,আমেরিকান
ইশিয়ামা-দেরা,জাপান
কলম্বো পোর্ট মেরিটাইম মিউজিয়াম,শ্রীলঙ্কা
সান ডিয়েগোর প্রাক-রাষ্ট্রপদ মেয়রদের তালিকা,মার্কিন যুক্তরাষ্ট্র
কুর্ভডন,ফ্রান্স
লেবার পার্টি (নাইজেরিয়া),নাইজেরিয়া
তাজিক সোভিয়েত সমাজতান্ত্রিক প্রজাতন্ত্র,সোভিয়েত ইউনিয়ন <OR> রুশ
মাউন্ট আবান্তোস,স্পেন
ভেলডেন (পেগনিটজ),জার্মানি
ক্যাপ,অস্ট্রেলিয়া
ফোনাল রেকর্ডস,ফিনল্যান্ড
লিবারেটর মিউজিক,ডাউন আন্ডার <OR> অস্ট্রেলিয়া
ওরোভিল,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
"জেন্ট্রি, আরকানসাস।",মার্কিন যুক্তরাষ্ট্র
এন. পি. স্মিথ পায়নিয়ার হার্ডওয়্যার স্টোর।,মার্কিন যুক্তরাষ্ট্র
"দুরাঙ্গো, বিস্কায়।",স্পেন
দৌমানাবা,মালি
"সুর্গ, খুজেস্তান।",ফারসি <OR> ইরান
স্টেডিয়ন রাঙ্কহফ,সুইজারল্যান্ড
মাউন্ট ইরায়া,ফিলিপাইনস
সোলোদাদ,মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
"লা ফালদা, কórdোবা।",আর্জেন্টিনা
অরানসাস পাস স্বাধীন স্কুল জেলা,মার্কিন যুক্তরাষ্ট্র
"দাশবুলাক, শাকি।",আজারবাইজান
হারা সেগিরা সিনাগগ,তিউনিসিয়া
"পূর্বাঞ্চল, উগান্ডা।",উগান্ডা
চেবারকুল হ্রদ,রাশিয়া
ক্রোস্টি উইসিনস্কি।,পোল্যান্ড
২০১১ স্প্যানিশ সাধারণ নির্বাচন,স্পেন
২০০০ অলিম্পিক্স,অস্ট্রেলিয়া
"জিহান, তাসমানিয়া।",অস্ট্রেলিয়া
সাও মার্তিনহো ডি অ্যান্টা (সাব্রোসা),পোর্তুগাল
"ক্লিন, ক্লিনস্কি জেলা, মস্কো Oblast.",রাশিয়া
সাব বফোর্স ডাইনামিক্স,সুইডেন
অ্যাঙ্গোলার ভূগোল,অ্যাঙ্গোলা
কাহেরমানলু,ফারসি <OR> ইরান
"বোব্রোউকা, মোনকি কাউন্টি।",পোল্যান্ড
ট্যাব্ব হাই স্কুল,মার্কিন যুক্তরাষ্ট্র
সেল্টিক কাপ,আয়ারল্যান্ড
ওয়ালি বি।,পোল্যান্ড
"ডেটন, রিচল্যান্ড কাউন্টি, উইসকনসিন।",মার্কিন যুক্তরাষ্ট্র
পাকিস্তানের সিনেটের চেয়ারম্যান,পাকিস্তান
ভ্যাটিকান ডাক বিভাগ,ভ্যাটিকান সিটি <OR> ভ্যাটিকান সিটি রাষ্ট্র
লোইটোকিটোক বিমানবন্দর,কেনিয়া
"হিলাবি, সেন্ট অ্যান্ড্রু, বার্বাডোস।",বার্বাডোস
ফারা নোভারোসে।,ইতালীয়
স্যান্ড কয়ে,ভিয়েতনাম
গিবোস্টাড ক্যাপেল,নরওয়েজিয়ান <OR> নরওয়ে
সান্ত'আন্দ্রেয়া ডি কনজা,ইতালি
"চেনার-ই ওলিয়া, হামদান।",ফারসি <OR> ইরান
"মেরিভেল, কোয়াজুলু-নাটাল।",দক্ষিণ আফ্রিকা
"বর্জ, বোজনর্দ।",ইরান
"ফেয়ারফিল্ড টাউনশিপ, ম্যাডিসন কাউন্টি, ওহাইও",মার্কিন যুক্তরাষ্ট্র
এললিবু-বাদাসো,আইভরি কোস্ট
"তাব্বাত, বুকান।",ফারসি <OR> ইরান
"সান জাস্টো, সান্তা ফে।",আর্জেন্টিনা
ভলগা-ডনপ্রীর,রাশিয়া
"হেজেল গ্রিন, আলাবামা",মার্কিন যুক্তরাষ্ট্র
"ফ্লিনরটাউন, ভার্জিনিয়া।",মার্কিন যুক্তরাষ্ট্র
ওয়াকন্ডা লেক,মার্কিন যুক্তরাষ্ট্র
আর্নহেম পোস্ট মিল (১৯৪৬),নেদারল্যান্ডস
জভোটকি,চেক প্রজাতন্ত্র
"লোবো, বাতাঙ্গাস।",ফিলিপাইনস
হাসান তাবিব,ফারসি <OR> ইরান
"স্কটল্যান্ড কাউন্টি, নর্থ ক্যারোলিনা",মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
"চাহ শুর, ফাসা।",ফারসি <OR> ইরান
কাওয়াবেওকি স্টেশন,জাপান
সিচুয়ান আন্তর্জাতিক অধ্যয়ন বিশ্ববিদ্যালয়,চীন
হুগলি,ভারত
উত্তর আরাল সাগর,কাজাখস্তান
আন্দালুসিয়া,স্প্যানিশ <OR> স্পেন
ওয়েগ্রজিনোভেক,পোল্যান্ড
ভিল্লাভের্দে ডে মেডিনা,স্পেন
লেইমার্সহেইম,জার্মানি
শিন-কিরিউ স্টেশন,জাপান
পোইসি,ফ্রান্স
"ইয়েসিলকয়, বোলু।",তুরস্ক
টিট কান,ফারসি <OR> ইরান
ডেনমার্ক–সার্বিয়া সম্পর্ক,সার্বিয়া
কাতসুরা বিচ্ছিন্ন প্রাসাদ,জাপান
ডোয়ার হাই স্কুল,মার্কিন যুক্তরাষ্ট্র
মহান দুর্ভিক্ষের প্রভাব আমেরিকান অর্থনীতিতে,মার্কিন যুক্তরাষ্ট্র
এটারনাস।,ইতালি
পার্টি,আইরিশ <OR> আয়ারল্যান্ড
পোলা নদী,রাশিয়া <OR> রুশ
"অথলোন, এডমন্টন।",কানাডা
বুয়োলিক (টাউনল্যান্ড),আয়ারল্যান্ড
কাম্পোসের জনসংখ্যা,স্পেন
"আরমুতলু, বায়বুর্ত।",তুরস্ক
সুইস টাওয়ার,সংযুক্ত আরব আমিরাত
ড্রাভাগার্ডনি,হাঙ্গেরি
নোরা ফ্রি ক্রিশ্চিয়ান চার্চ,মার্কিন যুক্তরাষ্ট্র
"স্ট্র্যাটফোর্ড, নিউ হ্যাম্পশায়ার।",মার্কিন যুক্তরাষ্ট্র
ওয়ার্থিং হাই স্কুল,মার্কিন যুক্তরাষ্ট্র
"নিউক্যাসল, এনএসডব্লিউ।",অস্ট্রেলিয়া
কেএফএলডি,মার্কিন যুক্তরাষ্ট্র
ট্রেসটার রান,মার্কিন যুক্তরাষ্ট্র
কাসজুবা লেসনা,পোল্যান্ড
ফোর্ট প্যানমুর,মার্কিন যুক্তরাষ্ট্র
অস্ট্রেলিয়ান ট্যাক্স অফিস,অস্ট্রেলিয়া
মন্টে রোজা,সুইজারল্যান্ড <OR> সুইস
সান্তা ক্রুজ ডো পিয়াউই,ব্রাজিল
পালঙ্গা গ্রামীণ জেলা,ফারসি <OR> ইরান
লমেল ইউনাইটেড,বেলজিয়াম
জন আর. রাইট হাউস,মার্কিন যুক্তরাষ্ট্র
"কেলিদ বার, সউমে'এ সার।",ফারসি <OR> ইরান
আইত নওয়াল মেজাদা।,আলজেরিয়া
পোর্টার্স লেক বিমানবন্দর,কানাডা
৭৮৪তম ট্যাঙ্ক ব্যাটালিয়ন (মার্কিন যুক্তরাষ্ট্র),মার্কিন যুক্তরাষ্ট্র
গণতন্ত্র দিবস (কানাডা),কানাডা <OR> কানাডিয়ান
হ্যাসেল (নদী),জার্মানি
এডিইএস।,গ্রীক <OR> গ্রীস
মার্কিশ হেইডে,জার্মানি
"এলগিন, অন্টারিও।",কানাডা <OR> কানাডিয়ান
কাভাদ,আজারবাইজান
কেপ ক্যাপ্রিকর্ন।,অস্ট্রেলিয়া
"অবিয়ান, ইরান।",ফারসি <OR> ইরান
কিজিলগেচিত,তুরস্ক
গ্রাবোও পচারোস্কি,পোল্যান্ড
গোলি রিড,সার্বিয়া
টেলিয়াসোনেরা আন্তর্জাতিক ক্যারিয়ার,সুইডেন
ডিনোজে।,ফ্রান্স
ভালভাসোনে,ইতালি
জাকুন্ডা নদী (পারা),ব্রাজিল
ট্রাফেসো,আইভরি কোস্ট
নুরানি,ভারত
বোগোমিল (গ্রাম),বুলগেরিয়া
নিঙান,অস্ট্রেলিয়া
"সি. এ. রোসেটি, টুলসিয়া।",রোমানিয়া
লন্ডন কর্নার,গাম্বিয়া
মরিসানিয়া,মার্কিন যুক্তরাষ্ট্র <OR> ঐক্য <OR> মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
ত্রনভ,চেক প্রজাতন্ত্র
সালামিস,গ্রীস
লিসিও সান হোসে,চিলি
ভালিয়া কাল্ডা নদী (সোমেশ),রোমানিয়া
কালোোকান সিটি,ফিলিপাইনস
ভারভিন্স,ফ্রান্স
আজমাবাদ,ফারসি <OR> ইরান
"বেগনো, প্লক কাউন্টি।",পোল্যান্ড
"রিচল্যান্ড টাউনশিপ, ডিফিয়েন্স কাউন্টি, ওহাইও।",মার্কিন যুক্তরাষ্ট্র
তাং-ই ইসমাইল,ফারসি <OR> ইরান
রোমান ক্যাথলিক ডায়োসিস অফ ইকুইকিউ,চিলি
জাতীয় কৃষক পার্টি,রোমানিয়ান <OR> রোমানিয়া
পালচেকলি,ফারসি <OR> ইরান
ডোস কাভালোস নদী,ব্রাজিল
প্লুঙ্গে,লিথুয়ানিয়া
"আমাগন, আরকানসাস।",মার্কিন যুক্তরাষ্ট্র
নতুন হ্যানোভের,পাপুয়া নিউ গিনি
"কারাতেপ, অ্যান্টালিয়া।",তুরস্ক
"অগলো, নিউ ইয়র্ক।",মার্কিন যুক্তরাষ্ট্র
ডম্পিয়ের-সুর-হেরি,ফ্রান্স
"সেন্ট বার্নাবাস গির্জা (আর্ভিংটন, নিউ ইয়র্ক)",মার্কিন যুক্তরাষ্ট্র
নিশি-তাকাশিমাদাইরা স্টেশন,জাপান
এইচ.ই.এ.আর.,মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
কোক্কা,দক্ষিণ কোরীয়
"বেলভিল টাউনশিপ, চাউটাউকো কাউন্টি, কানসাস।",মার্কিন যুক্তরাষ্ট্র
"কামিয়েন্না ভোলা, মাসোভিয়ান ভয়ভোদশিপ",পোল্যান্ড
কারিন্দাবাইলওয়েন,সোমালিয়া
দারি চার গাজীপুর।,বাংলাদেশ
আজাদ গ্যাস,ফারসি <OR> ইরান
কোস্ট গার্ড রিজার্ভ,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
রাষ্ট্রীয় আদালত।,সিঙ্গাপুর
"কিনিকিনিক, কলোরাডো।",মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
আল্লাহ-ইউন,রাশিয়া
রোজহ্রানী (স্ভিতাভি জেলা),চেক প্রজাতন্ত্র
"সিয়াহ বিল, খোশাবার।",ফারসি <OR> ইরান
উত্তর মালাকা,ভারত
রিও ২০১৬,ব্রাজিল
পঞ্জকোরা নদী,পাকিস্তান
মন্ট্রেডন,ফ্রান্স
ভিনস্ট্রে,নরওয়ে
হুয়ং ভি,ভিয়েতনাম
মাইজেন হেড,আইরিশ <OR> আয়ারল্যান্ড
ব্রাসেলস রাজধানী-অঞ্চল,বেলজিয়ান
"বাকিংহাম, ইলিনয়।",মার্কিন যুক্তরাষ্ট্র
গর্নজে ক্রাজিনসে,সার্বিয়া
বাংকাপি জেলা,থাইল্যান্ড
রোসেল পর্বতমালা,পাপুয়া নিউ গিনি
টোর্রে মাহো,স্পেন
গারফিল্ড পার্ক (ইন্ডিয়ানাপোলিস),মার্কিন যুক্তরাষ্ট্র
"লেডবেটার গার্ডেনস, ডালাস।",মার্কিন যুক্তরাষ্ট্র
ত্রেচেভনিচা,পোল্যান্ড
কেপ্পেসহাউসেন,জার্মানি
তুম্বুল।,আজারবাইজান
ঘনুল,পাকিস্তান
টুমরোল্যান্ড,মার্কিন যুক্তরাষ্ট্র <OR> জাপান <OR> চীন <OR> আমেরিকান
মধুরিজাব্দী,নেপাল
ভার্জেম,ব্রাজিল
তালিব নগর,ভারত
হোহেনওয়াংক দুর্গ,অস্ট্রিয়া
গিনেস,আইরিশ <OR> আয়ারল্যান্ড
রেজিনা প্রদর্শনী পার্ক,কানাডা
সেন্ট-হিলেয়ার-কটেস,ফ্রান্স
চেখভস্কি মেদভেদি।,রাশিয়া
লেক মারে,মার্কিন যুক্তরাষ্ট্র
স্টেফানি ফলস,কানাডা
এসবিএস,কোরিয়া <OR> দক্ষিণ কোরীয় <OR> দক্ষিণ কোরিয়া <OR> অস্ট্রেলিয়া
"স্টার্লিং সিটি, টেক্সাস",মার্কিন যুক্তরাষ্ট্র
উকানাফুন,নাইজেরিয়া
হাডসন (এমট),কানাডা
কাভালেয়ার,ফ্রান্স
কারহুনকিয়ার্রোস,ফিনল্যান্ড
বয়েল হাইটস,মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
"লাগুনা পার্ক, টেক্সাস",মার্কিন যুক্তরাষ্ট্র
কোডিএল,মার্কিন যুক্তরাষ্ট্র
আন্দালুসিয়া,স্প্যানিশ <OR> স্পেন
হেমব্রাগ।,নেদারল্যান্ডস
অফ ট্যাকল (যুদ্ধ পরিকল্পনা),মার্কিন যুক্তরাষ্ট্র
ওকার (গোসলার),জার্মানি
ঝংলু,চীন
নোইটগেচট ড্যাম প্রকৃতি সংরক্ষণ এলাকা,দক্ষিণ আফ্রিকা
আর্চবিশপ ম্যাকনিকোলাস উচ্চ বিদ্যালয়,মার্কিন যুক্তরাষ্ট্র
কমন্ডো,কেনিয়া
নিউ ইয়র্ক রাজ্য রুট ৪১৫,মার্কিন যুক্তরাষ্ট্র
কাল্পনী রেলওয়ে স্টেশন,পাকিস্তান
স্কুলি।,সাইপ্রাস
আলকনন্দা,ভারত
কেবল নিউজ নেটওয়ার্ক (সিএনএন),আমেরিকান
ডাউনটাউন MRT স্টেশন,সিঙ্গাপুর
রেনেল/টিনগোয়া বিমানবন্দর,সলোমন দ্বীপপুঞ্জ
ম্যাকেঞ্জি নদী,কানাডা <OR> কানাডিয়ান
"হেজেলডিন, এডমন্টন।",কানাডা
ভিলা ইউনিয়ন,আর্জেন্টিনা
অগাস্টোভেক,পোল্যান্ড
ইলেকট্রনিক্স সিটি,ভারত
আকর্শুস,নরওয়ে <OR> নরওয়েজিয়ান
মিনেরা এসকনডিডা,চিলি
রিচফিল্ড অয়েল,আমেরিকান
সানসিজ।,ফারসি <OR> ইরান
সেলেরিনা/শ্লারিগ্না,সুইস
জাংহেং,দক্ষিণ কোরীয়
টেরেফন্ড্রে,ফ্রান্স
ইউয়ানয়াং কয়লা খনি বিস্ফোরণ,চীন
"রুডা, সিলেসিয়ান ভোইভোডশিপ।",পোল্যান্ড
নায়ম্বো,টোগো
গ্রেটার কানসাস সিটি গল্ফ ক্লাসিক,মার্কিন যুক্তরাষ্ট্র
ক্যালগারি-নর্দার্ন হিলস,কানাডা
"ডোলানস বে, নিউ সাউথ ওয়েলস।",অস্ট্রেলিয়া
"হিন্দকি, খাইবার পাখতুনখোয়া।",পাকিস্তান
কেরিও।,ফ্রান্স
নওলামারি,বাংলাদেশ
"কুগলার টাউনশিপ, সেন্ট লুইস কাউন্টি, মিনেসোটা।",মার্কিন যুক্তরাষ্ট্র
"নর্থ ব্র্যানফোর্ড, কনেকটিকাট।",মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
বার্দসির,ফারসি <OR> ইরান
হাওয়ে হাউস,মার্কিন যুক্তরাষ্ট্র
এর্গ চেব্বি,মরক্কো
ভাস্তান,ফারসি <OR> ইরান
"মৌলুদ মাম্মেরি বিশ্ববিদ্যালয়, তিজি-ওজু",আলজেরিয়া
মার্টজেন।,ফ্রান্স
"হিদিরুশাহী, ফেকে।",তুরস্ক
টোমাশপিল রায়ন,ইউক্রেনীয় <OR> ইউক্রেন
স্টারোকাদোমস্কি দ্বীপ,রাশিয়ান ফেডারেশন <OR> রাশিয়া
"উইলিয়ামস্টাউন, মিসৌরি।",মার্কিন যুক্তরাষ্ট্র
সান্তো ডোমিঙ্গো ডে লা ক্যাপিলা জেলা,পেরু
বাস্কি।,বসনিয়া
ওলা মারাডzka,পোল্যান্ড
হোমেহ-ই কেরেন্দ গ্রামীণ জেলা,ফারসি <OR> ইরান
সো ক্যাসিস কার্নক্স।,ফরাসি <OR> ফ্রান্স
ভালিয়া সোচিলর নদী (শুশিতা),রোমানিয়া
লা নেভিল-বোসমন্ট,ফ্রান্স
গেল্ডারল্যান্ড,ডাচম্যান <OR> নেদারল্যান্ডস <OR> নেদারল্যান্ডস <OR> ডাচ
টোকান নদী,রোমানিয়া
ওয়ন্ড,আমেরিকান
ডেস প্লেইনস ক্রেটার,মার্কিন যুক্তরাষ্ট্র
বোনিতো নদী (অ্যালোনজো নদী),ব্রাজিল
ভালমান,ফারসি <OR> ইরান
"ত্রিকোমো, গ্রীস।",গ্রীস
সিটি সেন্টার (উটা স্টেশন),মার্কিন যুক্তরাষ্ট্র
মৌলিনো।,ফ্রান্স
পেকা,এস্তোনিয়া
ভিডেইরা বিমানবন্দর,ব্রাজিল
সি&O 2755,মার্কিন যুক্তরাষ্ট্র
কারসন কাউন্টি,মার্কিন যুক্তরাষ্ট্র
চার্লেরোই মেট্রো লাইন ২,বেলজিয়াম
পেস্টাক,ফারসি <OR> ইরান
আকপাওফু,নাইজেরিয়া
শাইলো ইনস।,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
অর্টোফটা দুর্গ,সুইডেন
ডানকান গ্রাম,দক্ষিণ আফ্রিকা
তন্দো জাহানিয়া,পাকিস্তান
আর্চুলেটা,মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
সান্তা বার্বারা নদী,বলিভিয়া
তোমিমোতো কেনকিচি স্মৃতি জাদুঘর,জাপান
ইয়েরস এবং প্লাটো কমিউনিটি ডি কমিউনেস,ফ্রান্স
"পোল্ক টাউনশিপ, মনরো কাউন্টি, ইন্ডিয়ানা",মার্কিন যুক্তরাষ্ট্র
কুগ্লুকটুক হাই স্কুল,কানাডা
ব্রিগাম ইয়াং বিশ্ববিদ্যালয় আর্বোরেটাম,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
কওমে দেহকান,আফগানিস্তান
টাইগার গ্লোবাল,আমেরিকান
"উত্তর রোজাউ, মিনেসোটা",মার্কিন যুক্তরাষ্ট্র
স্পার্কস,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
৩ডি রিয়েলমস।,মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
তাঙ্গেহ-ই রাজ,ফারসি <OR> ইরান
"গর্নিকা, পশ্চিম পোমেরানিয়ান ভয়ভোদশিপ।",পোল্যান্ড
"যুক্তরাষ্ট্র কাস্টম হাউস (বাল্টিমোর, মেরিল্যান্ড)",মার্কিন যুক্তরাষ্ট্র
রটারডাম পাণ্ডা'এস।,নেদারল্যান্ডস
ডুডেস্তি নোই,রোমানিয়া
"টাঙ্গায়, বাম।",বুরকিনা ফাসো
সমাসি,ইতালীয়
গর্ব,ফ্রান্স
হেলসিংবোর্গস এসএস,সুইডিশ
চেংজিয়াপিং বাস স্টেশন,চীন
নোকচিওন স্টেশন,দক্ষিণ কোরিয়া
ভেরাক।,ফ্রান্স
আইনেহভান্ড-ই আব্দুল্লাহ,ফারসি <OR> ইরান
ইয়াউরিস্ক জেলা,পেরু
"লিজ, ভেন্ডি।",ফ্রান্স
"উইলকান্নিয়া, নিউ সাউথ ওয়েলস।",অস্ট্রেলিয়া
"সাং-ই রিজেহ, দক্ষিণ খোরাসান।",ফারসি <OR> ইরান
"দক্ষিণ কেনসিংটন, মেরিল্যান্ড।",মার্কিন যুক্তরাষ্ট্র
"মিশিগান টাউনশিপ, ক্লিনটন কাউন্টি, ইন্ডিয়ানা।",মার্কিন যুক্তরাষ্ট্র
ক্যাম্পনিউজভিলล์,ফ্রান্স
মিলোনোভিসে,চেক প্রজাতন্ত্র
এমেক হায়ারদেন আঞ্চলিক পরিষদ,ইসরায়েল
এস্তুদিয়ান্তেস হুয়েলভা,স্পেন
"স্ট্র্যাটফোর্ড, প্রিন্স এডওয়ার্ড দ্বীপ।",কানাডিয়ান
কারাসুয়া,নাইজেরিয়া
ডেনারী,রোম <OR> রোমান যুগ <OR> রোমান্স
অনোনিমাচি স্টেশন,জাপান
"সেন্ট-অ্যান্ড্রে-ডি-রেস্টিগুচ, কুইবেক",কানাডা
ক্যাপেটিঙ্গা নদী,ব্রাজিল
নাউরু জাতীয়তা আইন,নাউরু
হ্লিনিক নাদ হ্রোনম।,স্লোভাকিয়া
ওরাভা প্যারিশ,এস্তোনিয়া
সিমেন্স অ্যারেনা,লিথুয়ানিয়ান <OR> লিথুয়ানিয়া
রাইজিংনগর তহসিল,ভারত
"ওয়ার্জবনো, পশ্চিম পোমেরানিয়ান ভয়ভোদশিপ।",পোল্যান্ড
মিংগোসি,পোল্যান্ড
"ওয়েঙ্গোরকি, পশ্চিম পোমেরানিয়ান ভোইভোডশিপ।",পোল্যান্ড
কেভিআর-এলপি,মার্কিন যুক্তরাষ্ট্র
"গোহারাবাদ, মারকাজী।",ফারসি <OR> ইরান
নীরউইন্ডেনের যুদ্ধ (১৭৯৩),বেলজিয়াম
আহলরস্টেড।,জার্মানি
সাকুমোনো,ঘানা
সেন্ট-ভিক্টর-রুজোড,ফ্রান্স
চংটার কাংরি,চীন
"মাচচিন, মাসোভিয়ান ভোইভোডশিপ।",পোল্যান্ড
তিচোভ নোভি,পোল্যান্ড
"মোনরো টাউনশিপ, অ্যান্ডারসন কাউন্টি, কানসাস।",মার্কিন যুক্তরাষ্ট্র
"আবু আলিমেহ, হাফতকেল।",ফারসি <OR> ইরান
বাগডোগরা,ভারত
আবু দিয়ান।,ইয়েমেন
এফসি এনার্জি কটবুস,জার্মানি
বেপ্পু স্টেশন,জাপান
ইন্দোনেশীয় জাতীয় রুট ৩,ইন্দোনেশিয়া
চুইক্লি-ক্রায়েভো,পোল্যান্ড
কালিক্স চার্চ,সুইডেন
"পলস ভ্যালি, ওকলাহোমা",মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
লুকা পোকুপস্কা,ক্রোয়েশিয়া
"ওবারওয়াইজ, জার্মানি।",জার্মানি
WHFG,মার্কিন যুক্তরাষ্ট্র
"খমরুদুইয়ে, রাফসঞ্জান।",ফারসি <OR> ইরান
পোরেকাতু,ব্রাজিল
গুইনার,মার্কিন যুক্তরাষ্ট্র
জাতীয় নাগরিক পার্টি (হাঙ্গেরি),হাঙ্গেরি
জনোমো জেলা,চেক <OR> চেক প্রজাতন্ত্র
ফন্টেনারমন্ট,ফ্রান্স
মার্চফিল্ড,বার্বাডোস
লা ট্যুর-ডু-ক্রিউ,ফ্রান্স
গ্যালাক্সি এয়ারলাইন্স (মার্কিন যুক্তরাষ্ট্র),মার্কিন যুক্তরাষ্ট্র
"গেইনসভিল, জর্জিয়া",মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
১৬৪তম,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র <OR> আমেরিকান
এমারসন ইউএসএ,মার্কিন যুক্তরাষ্ট্র
দেয়ালের নারীসমূহ,ইসরায়েল
টিউনিংেন,জার্মানি
"লিটল ইতালি, ক্লে কাউন্টি, পশ্চিম ভার্জিনিয়া।",মার্কিন যুক্তরাষ্ট্র
রাস দাশন,ইথিওপিয়া
কাস্তেলো ডে সেলোরিকো দা বেইরা,পোর্তুগাল
স্টেম সেল নেটওয়ার্ক,কানাডা
জেজবোর্সি,চেক প্রজাতন্ত্র
ইয়ংদোকচেওন,দক্ষিণ কোরিয়া
১৫১০ ভারতে।,ভারত
"সর দারেহ, কোহগিলুয়েহ।",ফারসি <OR> ইরান
"হেনরিয়েটা টাউনশিপ, হাবার্ড কাউন্টি, মিনেসোটা।",মার্কিন যুক্তরাষ্ট্র
আসবো সাউদার্ন হান্ড্রেড,সুইডেন
রেকোভকা,পোল্যান্ড
পারুজস্কা,পোল্যান্ড
"আশেকান, হরমোজগান।",ফারসি <OR> ইরান
ওয়াল্লারাহ ২ কয়লা প্রকল্প,অস্ট্রেলিয়া
বুশেহর পারমাণবিক বিদ্যুৎ কেন্দ্র,ইরান
ওলা পেঙ্কোসজেভস্কা,পোল্যান্ড
টাফেলবার্গ এয়ারস্ট্রিপ,সুরিনাম
"পাখিরা, সেরিক।",তুরস্ক
"ওয়ারি, নিম্ন সিলেসিয়ান ভয়ভোদশিপ",পোল্যান্ড
মজা এ ভজলাকুত।,কসোভো
গ্লেসিয়াল রিজ জাতীয় বন্যপ্রাণী অভয়ারণ্য,মার্কিন যুক্তরাষ্ট্র <OR> মার্কিন যুক্তরাষ্ট্র
মাকাবি টেল আবিব বি.সি.,ইসরায়েল
প্যারাডাইস (সুরিনাম),সুরিনাম
তিবিরিতা।,কলম্বিয়া
"অলিভেট, মিশিগান।",মার্কিন যুক্তরাষ্ট্র
জোহর,স্লোভাকিয়া
"কালিনোভ, টমাসজোভ মাজোভিয়েকি কাউন্টি।",পোল্যান্ড
গ্রান কাম্পো নেভাডো,চিলি
"চাহ-ই তাকি, ইয়াজদ।",ফারসি <OR> ইরান
আলবার্টা নিউ ডেমোক্র্যাটিক পার্টি,কানাডা <OR> কানাডিয়ান
পোলুভসিয়ে।,স্লোভাকিয়া
দেহ-ই কুতবি,ফারসি <OR> ইরান
সেন্ট-গুরসন,ফ্রান্স
"রকব্রিজ টাউনশিপ, গ্রিন কাউন্টি, ইলিনয়",মার্কিন যুক্তরাষ্ট্র
ব্রunswick শহর,অস্ট্রেলিয়া
"হোডলে, আলবার্টা।",কানাডা
জাইডেগার্ড গঠন,ডেনমার্ক
সেন্ট্রাল মিউজিয়াম ইউট্রেখট,নেদারল্যান্ডস
লাল ফুল উত্থান,আমেরিকান
লাপ ভো জেলা,ভিয়েতনাম
